Plot,Genotype,Experiment,Total Plants,Number Lodged,Percent Lodging,Lodging Index,Lodged
2,Hp301,55 and friends,13,0,0,0,N
2,Hp301,55 and friends,13,0,0,0,N
2,Hp301,55 and friends,13,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
136,Hp301,55 and friends,17,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
12,Ki11,55 and friends,11,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
55,Ki11,55 and friends,13,0,0,0,N
58,Ki3,55 and friends,4,0,0,0,N
58,Ki3,55 and friends,4,0,0,0,N
58,Ki3,55 and friends,4,0,0,0,N
58,Ki3,55 and friends,4,0,0,0,N
204,Ki3,55 and friends,2,0,0,0,N
204,Ki3,55 and friends,2,0,0,0,N
18,Ky21,55 and friends,12,2,16.66666667,1,Y
18,Ky21,55 and friends,12,2,16.66666667,1,Y
18,Ky21,55 and friends,12,2,16.66666667,0,N
18,Ky21,55 and friends,12,2,16.66666667,0,N
18,Ky21,55 and friends,12,2,16.66666667,0,N
18,Ky21,55 and friends,12,2,16.66666667,0,N
18,Ky21,55 and friends,12,2,16.66666667,0,N
18,Ky21,55 and friends,12,2,16.66666667,0,N
18,Ky21,55 and friends,12,2,16.66666667,0,N
18,Ky21,55 and friends,12,2,16.66666667,0,N
18,Ky21,55 and friends,12,2,16.66666667,0,N
18,Ky21,55 and friends,12,2,16.66666667,0,N
71,Ky21,55 and friends,11,6,54.54545455,1,Y
71,Ky21,55 and friends,11,6,54.54545455,1,Y
71,Ky21,55 and friends,11,6,54.54545455,1,Y
71,Ky21,55 and friends,11,6,54.54545455,1,Y
71,Ky21,55 and friends,11,6,54.54545455,2,Y
71,Ky21,55 and friends,11,6,54.54545455,2,Y
71,Ky21,55 and friends,11,6,54.54545455,0,N
71,Ky21,55 and friends,11,6,54.54545455,0,N
71,Ky21,55 and friends,11,6,54.54545455,0,N
71,Ky21,55 and friends,11,6,54.54545455,0,N
71,Ky21,55 and friends,11,6,54.54545455,0,N
68,L 678,55 and friends,0,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
15,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
133,L163,55 and friends,13,0,0,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,2,Y
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
66,LH123Ht,55 and friends,13,1,7.692307692,0,N
209,LH123Ht,55 and friends,13,6,46.15384615,4,Y
209,LH123Ht,55 and friends,13,6,46.15384615,1,Y
209,LH123Ht,55 and friends,13,6,46.15384615,1,Y
209,LH123Ht,55 and friends,13,6,46.15384615,1,Y
209,LH123Ht,55 and friends,13,6,46.15384615,1,Y
209,LH123Ht,55 and friends,13,6,46.15384615,1,Y
209,LH123Ht,55 and friends,13,6,46.15384615,0,N
209,LH123Ht,55 and friends,13,6,46.15384615,0,N
209,LH123Ht,55 and friends,13,6,46.15384615,0,N
209,LH123Ht,55 and friends,13,6,46.15384615,0,N
209,LH123Ht,55 and friends,13,6,46.15384615,0,N
209,LH123Ht,55 and friends,13,6,46.15384615,0,N
209,LH123Ht,55 and friends,13,6,46.15384615,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
7,LH211,55 and friends,17,0,0,0,N
65,LH211,55 and friends,17,2,11.76470588,5,Y
65,LH211,55 and friends,17,2,11.76470588,5,Y
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
65,LH211,55 and friends,17,2,11.76470588,0,N
16,LH252,55 and friends,13,7,53.84615385,2,Y
16,LH252,55 and friends,13,7,53.84615385,2,Y
16,LH252,55 and friends,13,7,53.84615385,2,Y
16,LH252,55 and friends,13,7,53.84615385,2,Y
16,LH252,55 and friends,13,7,53.84615385,2,Y
16,LH252,55 and friends,13,7,53.84615385,2,Y
16,LH252,55 and friends,13,7,53.84615385,2,Y
16,LH252,55 and friends,13,7,53.84615385,0,N
16,LH252,55 and friends,13,7,53.84615385,0,N
16,LH252,55 and friends,13,7,53.84615385,0,N
16,LH252,55 and friends,13,7,53.84615385,0,N
16,LH252,55 and friends,13,7,53.84615385,0,N
16,LH252,55 and friends,13,7,53.84615385,0,N
134,LH252,55 and friends,7,6,85.71428571,3,Y
134,LH252,55 and friends,7,6,85.71428571,3,Y
134,LH252,55 and friends,7,6,85.71428571,3,Y
134,LH252,55 and friends,7,6,85.71428571,3,Y
134,LH252,55 and friends,7,6,85.71428571,3,Y
134,LH252,55 and friends,7,6,85.71428571,3,Y
134,LH252,55 and friends,7,6,85.71428571,0,N
5,LH51,55 and friends,3,0,0,0,N
5,LH51,55 and friends,3,0,0,0,N
5,LH51,55 and friends,3,0,0,0,N
137,LH51,55 and friends,3,0,0,0,N
137,LH51,55 and friends,3,0,0,0,N
137,LH51,55 and friends,3,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
13,M162W,55 and friends,16,0,0,0,N
33,M162W,55 and friends,15,2,13.33333333,2,Y
33,M162W,55 and friends,15,2,13.33333333,2,Y
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
33,M162W,55 and friends,15,2,13.33333333,0,N
200,M37W,55 and friends,13,3,23.07692308,1,Y
200,M37W,55 and friends,13,3,23.07692308,1,Y
200,M37W,55 and friends,13,3,23.07692308,1,Y
200,M37W,55 and friends,13,3,23.07692308,0,N
200,M37W,55 and friends,13,3,23.07692308,0,N
200,M37W,55 and friends,13,3,23.07692308,0,N
200,M37W,55 and friends,13,3,23.07692308,0,N
200,M37W,55 and friends,13,3,23.07692308,0,N
200,M37W,55 and friends,13,3,23.07692308,0,N
200,M37W,55 and friends,13,3,23.07692308,0,N
200,M37W,55 and friends,13,3,23.07692308,0,N
200,M37W,55 and friends,13,3,23.07692308,0,N
200,M37W,55 and friends,13,3,23.07692308,0,N
210,M37W,55 and friends,16,1,6.25,1,Y
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
210,M37W,55 and friends,16,1,6.25,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
62,Mo17,55 and friends,14,0,0,0,N
172,Mo17,55 and friends,6,0,0,0,N
172,Mo17,55 and friends,6,0,0,0,N
172,Mo17,55 and friends,6,0,0,0,N
172,Mo17,55 and friends,6,0,0,0,N
172,Mo17,55 and friends,6,0,0,0,N
172,Mo17,55 and friends,6,0,0,0,N
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,1.5,Y
43,Mo18W,55 and friends,18,17,94.44444444,0,N
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
214,Mo18W,55 and friends,18,18,100,1,Y
8,Mp701,55 and friends,11,11,100,2,Y
8,Mp701,55 and friends,11,11,100,2,Y
8,Mp701,55 and friends,11,11,100,1,Y
8,Mp701,55 and friends,11,11,100,1,Y
8,Mp701,55 and friends,11,11,100,1,Y
8,Mp701,55 and friends,11,11,100,1,Y
8,Mp701,55 and friends,11,11,100,1,Y
8,Mp701,55 and friends,11,11,100,1,Y
8,Mp701,55 and friends,11,11,100,1,Y
8,Mp701,55 and friends,11,11,100,1,Y
8,Mp701,55 and friends,11,11,100,1,Y
59,Mp701,55 and friends,8,8,100,2,Y
59,Mp701,55 and friends,8,8,100,2,Y
59,Mp701,55 and friends,8,8,100,2,Y
59,Mp701,55 and friends,8,8,100,1,Y
59,Mp701,55 and friends,8,8,100,1,Y
59,Mp701,55 and friends,8,8,100,1,Y
59,Mp701,55 and friends,8,8,100,1,Y
59,Mp701,55 and friends,8,8,100,1,Y
6,Mp708,55 and friends,2,0,0,0,N
6,Mp708,55 and friends,2,0,0,0,N
63,Mp708,55 and friends,2,0,0,0,N
63,Mp708,55 and friends,2,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
1,Ms71,55 and friends,12,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
74,Ms71,55 and friends,11,0,0,0,N
39,NC262,55 and friends,7,2,28.57142857,2,Y
39,NC262,55 and friends,7,2,28.57142857,2,Y
39,NC262,55 and friends,7,2,28.57142857,0,N
39,NC262,55 and friends,7,2,28.57142857,0,N
39,NC262,55 and friends,7,2,28.57142857,0,N
39,NC262,55 and friends,7,2,28.57142857,0,N
39,NC262,55 and friends,7,2,28.57142857,0,N
103,NC262,55 and friends,6,0,0,0,N
103,NC262,55 and friends,6,0,0,0,N
103,NC262,55 and friends,6,0,0,0,N
103,NC262,55 and friends,6,0,0,0,N
103,NC262,55 and friends,6,0,0,0,N
103,NC262,55 and friends,6,0,0,0,N
72,NC350,55 and friends,1,0,0,0,N
217,NC350,55 and friends,3,3,100,0.5,Y
217,NC350,55 and friends,3,3,100,0.5,Y
217,NC350,55 and friends,3,3,100,0.5,Y
73,NC358,55 and friends,0,0,,0,N
223,NC358,55 and friends,2,0,0,0,N
223,NC358,55 and friends,2,0,0,0,N
208,Oh43,55 and friends,12,1,8.333333333,2,Y
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
208,Oh43,55 and friends,12,1,8.333333333,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
224,Oh43,55 and friends,17,0,0,0,N
29,Oh7B,55 and friends,10,10,100,2.5,Y
29,Oh7B,55 and friends,10,10,100,2.5,Y
29,Oh7B,55 and friends,10,10,100,2.5,Y
29,Oh7B,55 and friends,10,10,100,2.5,Y
29,Oh7B,55 and friends,10,10,100,2.5,Y
29,Oh7B,55 and friends,10,10,100,2.5,Y
29,Oh7B,55 and friends,10,10,100,2.5,Y
29,Oh7B,55 and friends,10,10,100,2.5,Y
29,Oh7B,55 and friends,10,10,100,2.5,Y
29,Oh7B,55 and friends,10,10,100,2.5,Y
104,Oh7B,55 and friends,9,8,88.88888889,1,Y
104,Oh7B,55 and friends,9,8,88.88888889,1,Y
104,Oh7B,55 and friends,9,8,88.88888889,1,Y
104,Oh7B,55 and friends,9,8,88.88888889,3,Y
104,Oh7B,55 and friends,9,8,88.88888889,3,Y
104,Oh7B,55 and friends,9,8,88.88888889,3,Y
104,Oh7B,55 and friends,9,8,88.88888889,3,Y
104,Oh7B,55 and friends,9,8,88.88888889,3,Y
104,Oh7B,55 and friends,9,8,88.88888889,0,N
50,P39,55 and friends,5,5,100,1,Y
50,P39,55 and friends,5,5,100,1,Y
50,P39,55 and friends,5,5,100,1,Y
50,P39,55 and friends,5,5,100,1,Y
50,P39,55 and friends,5,5,100,1,Y
56,P39,55 and friends,2,0,0,0,N
56,P39,55 and friends,2,0,0,0,N
20,PALOMERO TOLUQUENO,55 and friends,0,0,,0,N
138,PALOMERO TOLUQUENO,55 and friends,0,0,,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
108,PH207,55 and friends,12,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
166,PH207,55 and friends,11,0,0,0,N
31,PHB47,55 and friends,15,1,6.666666667,3,Y
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
31,PHB47,55 and friends,15,1,6.666666667,0,N
199,PHB47,55 and friends,10,8,80,1,Y
199,PHB47,55 and friends,10,8,80,1,Y
199,PHB47,55 and friends,10,8,80,1,Y
199,PHB47,55 and friends,10,8,80,1,Y
199,PHB47,55 and friends,10,8,80,1,Y
199,PHB47,55 and friends,10,8,80,1,Y
199,PHB47,55 and friends,10,8,80,1,Y
199,PHB47,55 and friends,10,8,80,1,Y
199,PHB47,55 and friends,10,8,80,0,N
199,PHB47,55 and friends,10,8,80,0,N
26,PHHB4,55 and friends,7,0,0,0,N
26,PHHB4,55 and friends,7,0,0,0,N
26,PHHB4,55 and friends,7,0,0,0,N
26,PHHB4,55 and friends,7,0,0,0,N
26,PHHB4,55 and friends,7,0,0,0,N
26,PHHB4,55 and friends,7,0,0,0,N
26,PHHB4,55 and friends,7,0,0,0,N
61,PHHB4,55 and friends,5,0,0,0,N
61,PHHB4,55 and friends,5,0,0,0,N
61,PHHB4,55 and friends,5,0,0,0,N
61,PHHB4,55 and friends,5,0,0,0,N
61,PHHB4,55 and friends,5,0,0,0,N
139,PHK46,55 and friends,9,0,0,0,N
139,PHK46,55 and friends,9,0,0,0,N
139,PHK46,55 and friends,9,0,0,0,N
139,PHK46,55 and friends,9,0,0,0,N
139,PHK46,55 and friends,9,0,0,0,N
139,PHK46,55 and friends,9,0,0,0,N
139,PHK46,55 and friends,9,0,0,0,N
139,PHK46,55 and friends,9,0,0,0,N
139,PHK46,55 and friends,9,0,0,0,N
207,PHK46,55 and friends,8,0,0,0,N
207,PHK46,55 and friends,8,0,0,0,N
207,PHK46,55 and friends,8,0,0,0,N
207,PHK46,55 and friends,8,0,0,0,N
207,PHK46,55 and friends,8,0,0,0,N
207,PHK46,55 and friends,8,0,0,0,N
207,PHK46,55 and friends,8,0,0,0,N
207,PHK46,55 and friends,8,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
14,PHR58,55 and friends,16,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
38,PHR58,55 and friends,14,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
34,PHT60,55 and friends,16,0,0,0,N
201,PHT60,55 and friends,12,2,16.66666667,1,Y
201,PHT60,55 and friends,12,2,16.66666667,1,Y
201,PHT60,55 and friends,12,2,16.66666667,0,N
201,PHT60,55 and friends,12,2,16.66666667,0,N
201,PHT60,55 and friends,12,2,16.66666667,0,N
201,PHT60,55 and friends,12,2,16.66666667,0,N
201,PHT60,55 and friends,12,2,16.66666667,0,N
201,PHT60,55 and friends,12,2,16.66666667,0,N
201,PHT60,55 and friends,12,2,16.66666667,0,N
201,PHT60,55 and friends,12,2,16.66666667,0,N
201,PHT60,55 and friends,12,2,16.66666667,0,N
201,PHT60,55 and friends,12,2,16.66666667,0,N
203,PURPLE,55 and friends,16,1,6.25,0.5,Y
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
203,PURPLE,55 and friends,16,1,6.25,0,N
