----------META DATA----------
SOFTWARE VERSION,1.0.10
DEVICE OPERATOR,LE
----------TEST ATTRIBUTES----------
FIELD,VALUE,UNIT
YEAR,2019
MONTH,9
DAY,24
TIME,18:48:13,UTC
PLOT,1,#
HEIGHT,64,cm
TEMPERATURE,32.0,C
HUMIDITY,32.1,%
LATITUDE,No GPS,angular degrees
LONGITUDE,No GPS,angular degrees
----------OPTIONAL DATA----------
PRE_TEST_NOTE_1,
PRE_TEST_NOTE_2,
PRE_TEST_NOTE_3,
PRE_TEST_NOTE_4,
PRE_TEST_NOTE_5,
POST_TEST_NOTE_1,A
POST_TEST_NOTE_2,
POST_TEST_NOTE_3,
POST_TEST_NOTE_4,
POST_TEST_NOTE_5,
BREAK_HEIGHT,N/A,cm
LCA_WEIGHT,0,g
----------SENSOR CALIBRATION DATA (stored_value*A + B = raw_data)------
SENSOR,A,B,UNIT,ID
LOAD_X,121.78003191790857,92.12012601542638,N,647101
LOAD_Y,-4240.447957832657,16831.831357048744,NEWTON,SENS.713585
IMU,0.9075757575757575,28.472727272727266,Deg,imu1
POT,-101.57070707070709,10978.909090909088,Deg,pot1
TEMP,1.0,0.0,C,temp1
HUM,1.0,0.0,%,hum1
----------TEST DATA-----------
TIME,ANGLE_POT,ANGLE_IMU,LOAD_X,LOAD_Y
0.0,68.0305305554,-2.21769616027,3.58745080868,-0.0115951530216
37.0,68.0108398389,-2.21769616027,3.4971240135,0.00632748174616
63.0,68.0009944806,-2.19565943239,3.34931653048,-0.00522790119622
94.0,68.0009944806,-2.19565943239,3.21793210112,-0.00617119776294
123.0,68.0305305554,-2.22871452421,3.34931653048,-0.000511418362593
154.0,68.0305305554,-2.26176961603,3.48070095983,-0.0054637253379
184.0,68.0403759137,-2.28380634391,3.68598913069,-0.000747242504274
213.0,68.0699119885,-2.30584307179,3.92412340889,-0.0092369116048
244.0,68.1092934215,-2.30584307179,4.01445020407,-0.00357713220445
274.0,68.1191387798,-2.31686143573,4.22794990177,-0.00452042877117
304.0,68.1388294963,-2.29482470785,4.38396891162,-0.00357713220445
334.0,68.1191387798,-2.26176961603,4.53998792148,-0.0054637253379
365.0,68.2569737954,-2.20667779633,4.97519884371,0.00444088861271
395.0,68.128984138,-2.16260434057,5.50894808795,-0.00664284604631
425.0,68.1585202128,-2.10751252087,5.98521664435,0.000431878204132
455.0,68.1683655711,-2.09649415693,6.37115840557,0.00420506447103
485.0,68.2372830789,-2.06343906511,6.85563848881,-0.00216218735436
515.0,68.276664512,-2.06343906511,7.38938773305,0.00231847133758
545.0,68.3455820198,-2.05242070117,7.80817560161,-0.00664284604631
576.0,68.3849634528,-2.07445742905,8.34192484585,0.00514836103776
607.0,68.3751180946,-2.12954924875,9.1630775293,-0.00617119776294
637.0,68.3062005867,-2.16260434057,10.0581339543,-0.00829361503808
668.0,68.3258913033,-2.14056761269,11.0435171744,-0.00216218735436
699.0,68.3455820198,-2.03038397329,12.0453234482,-0.00569954947958
729.0,68.4341902441,-1.87612687813,13.0553412489,-0.00286965977941
760.0,68.542489185,-1.68881469115,14.0243014153,0.00137517477086
791.0,68.5720252598,-1.52353923205,14.8783002061,-0.00569954947958
822.0,68.6409427676,-1.33622704508,15.9047410604,0.00396924032935
852.0,68.768932425,-1.13789649416,16.766951378,-0.00192636321268
883.0,68.8280045746,-0.917529215359,17.6045271152,-0.000747242504274
914.0,68.955994232,-0.741235392321,18.4010452181,-0.0054637253379
944.0,68.9855303068,-0.520868113523,19.1893517942,0.000903526487495
975.0,69.0839838894,-0.278464106845,19.9283892093,-0.00263383563772
1006.0,69.1233653225,-0.102170283806,20.6345805171,-0.00452042877117
1037.0,69.1922828303,0.0410684474124,21.2422335028,-0.00357713220445
1067.0,69.2021281886,0.173288814691,21.7677712203,-0.00617119776294
1098.0,69.2710456964,0.27245409015,22.3015204645,0.00774242659625
1129.0,69.4876435781,0.404674457429,22.8927503966,0.000667702345813
1160.0,69.369499279,0.603005008347,23.2869036846,-0.00475625291286
1190.0,69.408880712,0.845409015025,23.467557275,-0.0054637253379
1221.0,69.4384167868,1.1979966611,23.3361728456,-0.000983066645956
1251.0,69.408880712,1.55058430718,22.9584426113,-0.00263383563772
1281.0,69.4974889364,1.78196994992,22.375424206,-0.00428460462949
1312.0,69.3005817712,1.88113522538,21.6774444251,-3.97700792305e-05
1343.0,69.2021281886,1.9141903172,20.839868688,-0.00593537362126
1374.0,68.9461488738,1.84808013356,19.8791200483,-0.00499207705454
