stalk_width.x,stalk_width.y,leftmost_single_root_width.x,leftmost_single_root_width.y,num_whorls.x,num_whorls.y,w1.x,w1.y,w2.x,w2.y,w3.x,w3.y,w4.x,w4.y,root_heightonstalk_left.x,root_heightonstalk_left.y,root_heightonstalk_right.x,root_heightonstalk_right.y,stalk_to_leftmost_rootgrounding.x,stalk_to_leftmost_rootgrounding.y,stalk_to_rightmost_rootgrounding.x,stalk_to_rightmost_rootgrounding.y,root_angledeg_left.x,root_angledeg_left.y,root_angledeg_right.x,root_angledeg_right.y,spread_width.x,spread_width.y
0.946498679,0.874662275,0.253640517,0.185054961,2,2,11,8,3,11,0,0,0,0,2.480548219,2.831340908,2.319937183,2.942373885,1.284888286,1.535956179,1.463344993,1.221362745,27.38350664,28.47910781,32.24246784,22.543061,3.694731958,3.631981198
0.895299946,0.826549829,0.217309854,0.224105461,1,2,11,6,0,10,0,0,0,0,1.082386245,1.191437027,1.061571125,1.114570122,0.978310645,0.941619586,0.895050164,1.268303932,42.1087304,38.32011394,40.13548556,48.69138599,2.768660755,3.036473346
1.034804535,1,0.184973864,0.259792166,2,2,5,3,10,13,0,0,0,0,1.490834131,1.798561151,1.269969815,1.478816946,1.306780535,0.959232614,1.03070014,1.059152678,41.23596514,28.07248694,39.0625839,35.61085244,3.37228521,3.018385292
1.136085002,1.023734779,0.183035917,0.252806317,2,2,7,4,3,3,0,0,0,0,2.179539572,1.569634703,2.20224311,1.712328767,1.180583935,0.5945586,0.703809654,0.95129376,28.44292862,20.74608028,17.72323662,29.0546041,3.020478591,2.569587139
0.92022,0.994437373,0.2126,0.11785226,2,2,6,4,4,8,0,0,0,0,1.64,1.909206619,1.9,1.508508933,0.52,0.895677179,0.94,0.542120398,17.59242456,25.13295499,26.32329827,19.76716868,2.38022,2.43223495
0.83364556,0.87116671,0.243640981,0.247632699,2,2,3,3,5,10,0,0,0,0,1.873360809,1.585440014,1.748470089,1.84606029,0.790974564,0.933889323,0.999125765,0.781860829,22.89055166,30.49983323,29.7448813,22.95408654,2.623745889,2.586916862
0.909602807,0.860505101,0.277342227,0.249073473,2,2,3,3,5,10,0,0,0,0,1.710919565,1.910365644,1.624290726,1.700225423,0.563087452,0.745042601,0.736345129,0.840560883,18.2170952,21.30578362,24.3863711,26.30696383,2.209035388,2.446108585
0.978635972,1.044612451,0.343572629,0.272442447,1,1,7,8,0,0,0,0,0,0,1.407619307,1.54384053,1.339508696,1.362212233,0.908141488,0.590291968,0.908141488,0.726513191,32.82854179,20.92450174,34.13594008,28.07248694,2.794918948,2.361417609
1.067066249,0.996129646,0.250760569,0.301978181,1,1,4,5,0,0,0,0,0,0,1.475729919,1.244850844,1.475729919,1.267484496,1.180583935,1.018514327,0.703809654,0.950613372,38.65980825,39.28940686,25.49755149,36.86989765,2.951459837,2.965257345
1.065089914,1.02360749,0.364064808,0.36103342,1,1,8,6,0,0,0,0,0,0,1.237946312,1.35103105,1.36825645,1.303626452,0.586395622,0.711068974,1.303101381,1.042901161,25.34617594,27.7585406,43.60281897,38.65980825,2.954586917,2.777577625
0.751166667,0.809880952,0.230104167,0.242809524,1,1,10,9,0,0,0,0,0,0,1.416666667,0.904761905,1.3125,1.071428571,0.729166667,0.833333333,1.166666667,0.261904762,27.2351467,42.64670313,41.63353934,13.73626831,2.647,1.905119048
0.925650405,0.890364303,0.288438617,0.358762664,1,1,8,7,0,0,0,0,0,0,1.253544861,1.120931235,1.232994945,1.056262126,0.883646377,1.034705756,1.068595619,1.034705756,35.18069936,42.70938996,40.91438322,44.40934279,2.877892401,2.959775814
1.143095238,1.021696638,0.256428571,0.196659717,1,1,5,6,0,0,0,0,0,0,1.404761905,1.085917818,1.428571429,1.12935453,0.690476191,0.434367127,0.976190476,0.347493702,26.17528998,21.80140949,34.3460974,17.10272897,2.809761905,1.803557467
0.84214,1.028589263,0.22628,0.275780275,1,1,6,4,0,0,0,0,0,0,1.4,1.897627965,1.48,1.747815231,1.2,1.048689139,1.14,1.573033708,40.60129465,28.92642584,37.60599136,41.9872125,3.18214,3.65031211
0.929928453,0.875488663,0.249989895,0.234927461,2,2,4,4,6,8,0,0,0,0,1.596669227,1.715750152,1.434981204,1.60715837,1.030761146,0.825297542,0.909495129,1.042481105,32.8450583,25.68814344,32.36663806,32.9694039,2.870184729,2.74326731
0.936169751,0.868154041,0.285661541,0.224931781,2,1,4,8,6,0,0,0,0,0,1.542003301,1.249087206,1.542003301,1.364387563,0.999044392,0.922402859,0.95560768,1.056919943,32.93869054,36.44444176,31.78725312,37.76307797,2.890821823,2.847476844
0.912431587,0.82024,0.307140996,0.3225,2,2,6,5,3,4,0,0,0,0,2.280427417,2.26,2.258709061,2.1,2.215272348,1.22,1.346538094,1.46,44.16968451,28.36119433,30.80144598,34.80849815,4.474242029,3.50024
0.783249914,0.836022799,0.273526153,0.222843184,2,2,7,6,3,2,0,0,0,0,2.808237497,2.220659536,2.483475337,2.091121063,0.802353571,0.980791295,1.108012074,0.962285799,15.9453959,23.82944948,24.04422327,24.71079946,2.693615558,2.779099893
0.888977273,0.839285714,0.323022727,0.282339286,2,2,5,5,3,6,0,0,0,0,2.477272727,2.339285714,2.772727273,2.142857143,1.136363636,1.107142857,1.227272727,1.25,24.641662,25.32737195,23.87528085,30.25643716,3.252613636,3.196428571
0.999283294,0.788116377,0.295391365,0.234578577,2,2,5,5,2,3,0,0,0,0,1.824341934,1.864022445,1.563721658,1.594988278,1.107636174,0.787885776,0.760142472,0.595718513,31.26373169,22.9128284,25.92490151,20.48035731,2.867061941,2.171720666
0.775333333,0.660606061,0.289416667,0.208133971,1,1,7,7,0,0,0,0,0,0,0.875,1.136363636,0.8125,1.076555024,0.5,0.657894737,0.604166667,0.418660287,29.7448813,30.06858282,36.63411388,21.25050551,1.8795,1.737161085
0.848108696,0.788827395,0.305130435,0.309869711,1,1,6,5,0,0,0,0,0,0,0.804347826,0.787885776,0.782608696,0.807102502,0.934782609,0.672585418,0.630434783,0.787885776,49.28915333,40.48601154,38.85337434,44.3097228,2.413326087,2.24929859
0.791633037,0.833333333,0.231407817,0.333333333,2,2,3,5,6,3,0,0,0,0,0.941619586,1.541666667,0.999269764,1.541666667,0.557285061,1.041666667,0.903186133,0.895833333,30.61860541,34.04593736,42.1087304,30.16006084,2.252104232,2.770833333
0.92022,0.878189917,0.26,0.277715332,2,1,7,11,1,0,0,0,0,0,2.76,1.498688647,1.46,1.311352567,0.88,1.144831606,1.26,0.790974564,17.68439203,37.3758075,40.794643,31.09731289,3.06022,2.813996087
0.722129187,0.688168686,0.246590909,0.187336081,1,1,4,8,0,0,0,0,0,0,0.917065391,0.853419924,0.717703349,0.770159444,0.438596491,0.582823363,0.637958533,0.562008243,25.55996517,34.3302172,41.63353934,36.11934085,1.798684211,1.833000291
0.78272697,0.731672496,0.24057145,0.197105432,1,1,7,9,0,0,0,0,0,0,1.332395722,1.284888286,1.184351753,1.409807981,0.925274807,0.678135484,0.703208853,0.785209508,34.77783137,27.82409638,30.69972255,29.11614627,2.41121063,2.195017489
0.730235597,0.634151966,0.288885046,0.211383989,1,1,8,7,0,0,0,0,0,0,1.037703217,1.037703217,1.056919943,1.037703217,0.653368692,0.634151966,0.730235597,0.499634882,32.19573393,31.42956561,34.64094751,25.70995378,2.113839886,1.767938814
0.807333103,0.901997503,0.256389562,0.308838951,1,2,9,3,0,6,0,0,0,0,1.47968792,1.77278402,1.306737384,1.373283396,1.037703217,1.27340824,0.672585418,1.173533084,35.0419294,35.69005983,27.2351467,40.51539399,2.517621738,3.348938827
0.692878281,0.999975277,0.195972174,0.273066654,1,2,5,2,0,7,0,0,0,0,1.63342173,2.027294304,1.402821015,1.854232595,0.691802145,1.137262658,0.749452323,1.211431962,22.95408654,29.29136217,28.11320888,33.15792388,2.134132749,3.348669897
0.9375,0.906292384,0.193265625,0.184949242,1,1,6,7,0,0,0,0,0,0,1.453125,1.438494102,1.453125,1.335744523,0.640625,0.842546546,0.984375,0.760346883,23.79077387,30.35811546,34.11447295,29.64986351,2.5625,2.509185812
0.827153846,0.831892079,0.211538462,0.231407817,2,1,4,9,9,0,0,0,0,0,1.288461539,1.671855183,1.153846154,1.556554825,0.961538462,1.172220301,1,0.980053038,36.73282666,35.03619581,40.91438322,32.19573393,2.788692308,2.984165418
0.953821005,0.96084,0.295145984,0.28,2,1,2,7,6,0,0,0,0,0,1.407619307,1.58,1.634654679,1.48,1.021659175,0.74,0.749216728,0.78,35.97238705,25.09625046,24.62356479,27.79044248,2.724696908,2.48084
0.910227273,0.868713995,0.227272727,0.306276259,1,1,7,3,0,0,0,0,0,0,1.659090909,1.299432581,1.022727273,1.256118162,1.022727273,0.649716291,0.75,0.996231646,31.65127289,26.56505118,36.25383774,38.41805534,2.682954546,2.514661931
0.815706785,0.733101243,0.219746145,0.169870407,1,1,7,7,0,0,0,0,0,0,1.550419647,1.632408302,1.529747385,1.482493254,0.764873693,0.499716827,0.599495597,0.699603558,26.25865955,17.02052561,21.39981013,25.2630985,2.180076074,1.932421628
0.942446193,0.769629886,0.335643812,0.232195703,2,2,5,4,2,2,0,0,0,0,2.331293452,1.671855183,1.99825153,1.902455898,1.061571125,0.576501787,0.208151201,0.691802145,24.4824859,19.02560604,5.946863054,19.98310652,2.212168519,2.037933818
0.71816277,0.703208853,0.17910001,0.19319738,1,2,5,7,0,1,0,0,0,0,1.230585027,1.424923202,1.380250773,1.110329768,0.349220075,0.758725341,0.814846842,0.703208853,15.84308212,28.03385189,30.55596428,32.3474435,1.882229687,2.165143048
0.961001544,0.998354052,0.240713428,0.238229307,2,1,2,11,9,0,0,0,0,0,1.577773967,2.014120501,1.577773967,1.949148872,0.360144058,0.996231646,0.92608472,0.649716291,12.85809017,26.31808814,30.41108127,18.43494882,2.247230321,2.644301988
0.972482436,0.895841028,0.374774815,0.210571028,1,2,4,4,0,2,0,0,0,0,0.990812466,0.757184014,0.810664745,0.941863042,0.74310935,0.572504986,0.720590885,0.590972889,36.86989765,37.0928373,41.63353934,32.10625596,2.43618267,2.059318904
0.788116377,0.803952749,0.279795534,0.212024837,1,1,4,5,0,0,0,0,0,0,0.826319228,0.681508405,0.653368692,0.605785249,0.288250894,0.605785249,0.538068335,0.378615781,19.23067238,41.63353934,39.47245985,32.00538321,1.614435605,1.788353779
1.042629366,1.074414954,0.292161026,0.331240487,1,1,6,6,0,0,0,0,0,0,1.186461846,1.664764079,1.103201366,1.474505327,0.895050164,1.093987823,0.936680405,0.761035008,37.03038961,33.31063082,40.33314163,27.29957221,2.874359935,2.929437785
0.610958955,0.806207106,0.203560458,0.291373469,1,1,6,8,0,0,0,0,0,0,0.869758318,1.433411519,0.666197861,1.020762749,0.684703357,0.71670576,0.536659388,0.608113978,38.21102543,26.56505118,38.85337434,30.78414653,1.8323217,2.131026844
0.673913044,0.765826087,0.282608696,0.240108696,1,1,8,6,0,0,0,0,0,0,0.97826087,0.869565217,0.717391304,0.934782609,0.934782609,1.217391304,0.717391304,1.043478261,43.69804733,54.46232221,45,48.14495746,2.326086957,3.026695652
0.690148739,0.564450606,0.24578573,0.145973046,1,1,3,2,0,0,0,0,0,0,1.271825825,1.112329121,1.250269455,1.176811968,0.819142057,0.403017797,0.388014658,0.225689967,32.78428087,19.91640599,17.2414594,10.85641335,1.897305454,1.19315837
0.777230838,0.827547885,0.175561642,0.245685429,2,1,3,6,7,0,0,0,0,0,1.609978164,0.375890698,1.202857249,0.604693731,0.740219845,0.375890698,0.610681372,0.653722952,24.69155816,45,26.91655462,47.23117461,2.128132055,1.857161535
0.626882718,0.750733333,0.231993718,0.186333333,1,1,7,6,0,0,0,0,0,0,0.749518167,0.966666667,0.892283532,1.033333333,0.535370119,0.716666667,0.660289814,0.683333333,35.53767779,36.55247275,36.50144112,33.4762783,1.822542651,2.150733333
0.633191192,0.791960508,0.232001866,0.223605903,1,1,5,4,0,0,0,0,0,0,1.349235433,1.685644501,1.415864344,1.616842685,0.68294633,0.602015893,0.816204151,0.37840999,26.84729411,19.65382406,29.9621841,13.17255342,2.132341673,1.772386391
0.686397044,0.69489865,0.228376863,0.242260696,1,1,6,5,0,0,0,0,0,0,1.058838185,1.05090663,0.95503052,1.015282676,1.121122784,1.335898258,1.411784246,0.765915001,46.63657704,51.80905018,55.92280472,37.03038961,3.219304073,2.796711909
0.925925926,0.859705931,0.249148148,0.207004791,1,1,7,5,0,0,0,0,0,0,1.314814815,1.024285478,1.203703704,1.222534281,0.833333333,0.89211961,0.888888889,0.776474476,32.36663806,41.05481377,36.44444176,32.42106476,2.648148148,2.528300017
0.912170967,0.999978282,0.304056989,0.36984189,2,2,4,5,9,6,0,0,0,0,1.411693163,1.346538094,1.476848232,1.411693163,1.259664669,1.433411519,1.36825645,1.389974807,41.74277806,46.78991061,42.81419919,44.55585557,3.540092086,3.823364608
0.911410714,0.948480276,0.23825,0.308644104,2,2,2,2,8,8,0,0,0,0,0.875,1.056262126,0.857142857,1.013149386,1.196428571,1.336494934,1.196428571,1.013149386,53.82037955,51.67988606,54.38151016,45,3.304267857,3.298124596
0.799360512,0.916094251,0.241466827,0.232713043,1,1,8,7,0,0,0,0,0,0,1.139088729,1.436243287,1.239008793,1.415428167,0.979216627,1.144831606,1.099120703,0.624453603,40.68397248,38.5583999,41.57612876,23.80594352,2.877697842,2.68537946
0.724707488,0.592105732,0.210815728,0.216700509,2,2,3,4,1,3,0,0,0,0,2.708066317,2.084001283,0.868235002,2.190873143,1.405713813,0.427487443,0.723529169,1.300274304,27.43310263,11.59217541,39.80557109,30.68895874,2.853950469,2.319867479
1,0.828173615,0.344875,0.280460485,1,1,9,7,0,0,0,0,0,0,1.017857143,0.855631612,0.910714286,0.933416304,0.678571429,0.731176105,1.107142857,0.824517735,33.69006753,40.51539399,50.55994726,41.45523354,2.785714286,2.383867455
0.69813721,0.817645189,0.229183704,0.273395995,1,1,9,4,0,0,0,0,0,0,0.938967136,1.157880398,0.98440103,0.885437951,1.120702711,1.044362712,1.211570498,0.998955637,50.04245107,42.04922089,50.90614111,48.44738685,3.03041042,2.860963538
0.906769311,1.078302122,0.167567268,0.291186018,1,1,8,7,0,0,0,0,0,0,1.369406714,1.598002497,1.110329768,1.747815231,0.980791295,1.323345818,0.832747326,1.348314607,35.61085244,39.6290053,36.86989765,37.64762064,2.720307932,3.749962547
1.239662062,1.1251875,0.28316393,0.3186875,2,2,4,5,6,9,0,0,0,0,2.888541395,2.916666667,2.693076188,2.75,1.715750152,1.583333333,1.455129876,1.708333333,30.70967492,28.49563862,28.38335414,31.84905132,4.41054209,4.416854167
1.003782609,0.974107366,0.234130435,0.315830212,2,1,2,4,8,0,0,0,0,0,1.47826087,1.398252185,1.434782609,1.298377029,1.043478261,1.173533084,0.826086957,0.74906367,35.21759297,40.00625601,29.93151184,29.98163937,2.873347826,2.89670412
0.924209232,0.909862693,0.303835659,0.315328973,1,1,7,4,0,0,0,0,0,0,1.383604289,1.017888855,1.594988278,1.191146533,1.287520658,0.498115823,0.864752681,0.519773032,42.93988898,26.07535558,28.46516214,23.5747062,3.07648257,1.927751549
0.959538702,0.750008906,0.253279472,0.225303694,1,2,6,3,0,7,0,0,0,0,1.759186865,1.923693492,1.60715837,1.888069538,1.12935453,0.801538955,0.868734254,0.748103025,32.69946112,22.61986495,28.39301942,21.61477894,2.957627487,2.299650885
0.57647984,0.791245161,0.246196425,0.335643812,1,1,8,8,0,0,0,0,0,0,0.816672212,1.061571125,0.725930855,1.144831606,0.468830344,0.853419924,0.57469526,0.978310645,29.85901616,38.7965521,38.36748538,40.51539399,1.620005445,2.62297573
0.766734352,0.704189644,0.208489188,0.301250972,1,1,6,3,0,0,0,0,0,0,1.424958142,1.795033125,1.531830003,1.62848366,0.730291048,0.81424183,0.819350932,0.555164884,27.13513962,24.39943592,28.14160123,18.82471002,2.316376331,2.073596358
0.621655172,0.729715666,0.272603448,0.228966321,1,1,4,6,0,0,0,0,0,0,0.827586207,0.853419924,0.74137931,0.999125765,0.344827586,0.790974564,0.482758621,0.374672162,22.61986495,42.82525589,33.07067782,20.55604522,1.449241379,1.895362391
0.769461539,0.764651629,0.288461539,0.321677032,1,1,4,5,0,0,0,0,0,0,2.25,2.029092442,1.730769231,1.185833246,0.557692308,0.948666596,0.730769231,0.553388848,13.92096036,25.05761542,22.89055166,25.01689348,2.057923077,2.266707073
0.95092405,0.916914889,0.298135362,0.318340681,2,1,7,8,2,0,0,0,0,0,2.542688221,1.449620716,2.129242982,1.231184717,1.26100798,0.734739267,0.475462025,1.131895627,26.37842063,26.87813975,12.58769338,42.59402948,2.687394055,2.783549784
0.87525,0.82098,0.298291667,0.22,2,2,6,3,2,7,0,0,0,0,1.0625,1.32,0.916666667,1.16,1.104166667,0.94,0.916666667,0.56,46.10170612,35.45547443,45,25.76932762,2.896083333,2.32098
1.041875,1.044522631,0.188645833,0.310963426,1,2,8,4,0,7,0,0,0,0,1.0625,1.411693163,1.020833333,1.563721658,0.729166667,0.803579185,0.5625,0.390930414,34.46081627,29.64986351,28.85566122,14.03624347,2.333541667,2.23903223
1.019230769,1.046684741,0.231576923,0.265886606,2,2,4,5,8,3,0,0,0,0,1.557692308,1.807458143,1.403846154,1.973934551,0.846153846,0.903729072,0.846153846,1.212899543,28.51124629,26.56505118,31.07903964,31.56897113,2.711538462,3.163313356
0.887199448,0.911636364,0.335410515,0.281113636,1,1,5,9,0,0,0,0,0,0,0.805307359,1.5,0.824481344,1.113636364,0.460175634,0.931818182,1.016221191,0.681818182,29.7448813,31.84905132,50.94686305,31.47683935,2.363596273,2.525272727
0.963269231,0.961032725,0.256576923,0.277018542,1,2,12,3,0,9,0,0,0,0,1.519230769,1.292753195,1.269230769,1.145009973,1.288461539,0.978798848,0.846153846,1.12654207,40.30131948,37.13092445,33.69006753,44.53419092,3.097884615,3.066373643
1.0008,0.887961539,0.24084,0.240961539,2,2,2,6,9,8,0,0,0,0,1.22,1.519230769,1.28,1.615384615,0.82,0.769230769,0.92,1.288461539,33.90627699,26.85442134,35.7066914,38.57652956,2.7408,2.945653846
0.943387525,1,0.249817441,0.260142009,1,1,10,7,0,0,0,0,0,0,1.133786848,1.204168916,1.056919943,1.37026118,0.691802145,0.851222854,0.595718513,0.705892123,31.3902681,35.25635871,29.40718906,27.25532837,2.230908183,2.557114977
0.859552358,0.827203198,0.310871303,0.266958761,2,2,5,5,8,8,0,0,0,0,1.079136691,1.018486491,1.099120703,1.037703217,0.919264588,1.095353396,0.899280576,1.114570122,40.42607874,47.08256528,39.28940686,47.04540849,2.678097522,3.037126715
0.68544011,0.795736334,0.204461073,0.206891447,1,2,5,6,0,1,0,0,0,0,0.49980008,0.888263814,0.514080082,1.480439691,0.485520078,0.407120915,0.599760096,1.05481328,44.16968451,24.62356479,49.39870536,35.46987217,1.770720283,2.257670528
0.902817746,0.738716111,0.252777778,0.231402822,1,1,6,7,0,0,0,0,0,0,0.779376499,0.738716111,0.639488409,0.812587723,0.699440448,0.480165472,0.639488409,0.79411982,41.90594194,33.02386756,45,44.34145682,2.241746603,2.013001404
0.830448276,0.77128346,0.20762069,0.264934849,1,1,7,5,0,0,0,0,0,0,0.689655172,0.499562883,0.620689655,0.645268723,0.706896552,0.499562883,0.413793103,0.645268723,45.70731937,45,33.69006753,45,1.951137931,1.916115066
0.942650612,0.90022,0.249990413,0.2912,1,2,11,2,0,9,0,0,0,0,1.361352916,1.2,1.09291713,1.52,0.977873222,0.74,0.76695939,0.88,35.69005983,31.6607511,35.05942697,30.06858282,2.687483223,2.52022
1.035276227,1.042314872,0.211906661,0.199222153,1,1,8,6,0,0,0,0,0,0,1.296370164,0.87118855,1.296370164,0.948973242,1.80743917,1.633478531,1.508276825,1.493466086,54.35034363,61.92751306,49.32080496,57.56744275,4.350992222,4.16925949
0.880952381,0.862234707,0.256440476,0.201685393,1,1,8,8,0,0,0,0,0,0,1.202380952,1.610486891,1.142857143,1.647940075,1.476190476,1.260923845,1.130952381,1.647940075,50.83662852,38.05901657,44.70002484,45,3.488095238,3.771098627
0.599853369,0.601288056,0.169203084,0.153795625,1,1,5,6,0,0,0,0,0,0,0.466552621,0.585480094,0.444335829,0.614040098,0.411010642,0.442680071,0.655395348,0.714000114,41.3785153,37.0928373,55.86405992,49.30446896,1.666259359,1.757968241
0.72780146,0.850785187,0.195059181,0.260810969,2,2,4,5,8,8,0,0,0,0,1.292458392,1.684636119,1.190422203,1.655338099,0.850301574,1.62604008,0.99768718,1.215867807,33.34070735,43.98602128,39.96621304,36.29777621,2.575790214,3.692693074
1.11443379,1.016372184,0.18017463,0.146120387,1,2,8,5,0,6,0,0,0,0,1.432933362,1.188739396,1.406149561,1.283298212,1.285622456,1.161722592,1.232054853,1.512941049,41.89833597,44.34145682,41.22453418,49.69491428,3.632111099,3.691035824
0.823570352,0.821410256,0.166082821,0.186666667,2,1,4,4,4,0,0,0,0,0,1.484746549,0.538461539,1.484746549,0.58974359,0.800371187,0.948717949,1.43834822,1.102564103,28.3274422,60.42216132,44.09061955,61.85839877,3.062289758,2.872692308
1.014705882,1.097272376,0.147794118,0.112844983,1,2,8,7,0,7,0,0,0,0,0.955882353,1.78939902,0.955882353,1.837761156,0.955882353,0.838277018,1.073529412,0.902759866,45,25.10160871,48.31778117,26.16156644,3.044117647,2.83830926
0.847222222,0.799604875,0.105777778,0.109730553,1,1,8,9,0,0,0,0,0,0,0.736111111,0.583166714,0.763888889,0.54746263,0.944444444,0.844996668,1.097222222,0.975911644,52.06672972,55.38885782,55.15426658,60.70863783,2.888888889,2.620513187
0.962575,0.887538803,0.1463125,0.133503326,2,2,6,9,8,5,0,0,0,0,1.875,1.507760532,1.725,1.529933481,0.975,0.487804878,0.7375,0.997782705,27.47443163,17.92791976,23.14846299,33.11134196,2.675075,2.373126386
1.03910509,0.896289474,0.172801857,0.12131579,2,1,8,12,10,0,0,0,0,0,1.173962325,1.013157895,1.227937605,1.171052632,1.646246019,1.078947368,1.646246019,1.605263158,54.50677199,46.80116052,53.28068224,53.88894248,4.331597129,3.5805
0.897731155,0.952664201,0.128102938,0.174947516,1,1,8,10,0,0,0,0,0,0,0.854019586,0.924722583,0.925187884,0.937218834,0.882486905,1.149655104,0.982122523,0.837248825,45.93919095,51.18861596,46.70981404,41.77547739,2.762340583,2.93956813
0.790938944,0.921119091,0.207832644,0.175492595,2,2,2,2,8,10,0,0,0,0,1.325711506,1.565253992,1.264899051,1.525793807,1.714911214,1.920395654,1.410848942,2.236077132,52.29419631,50.81760792,48.12213046,55.69221216,3.9166991,5.077591877
0.488327091,0.500117021,0.079937578,0.106382979,1,1,6,6,0,0,0,0,0,0,0.561797753,0.510638298,0.486891386,0.5,0.486891386,0.64893617,0.611735331,0.574468085,40.91438322,51.80131482,51.48307369,48.96465472,1.586953808,1.723521277
0.893490658,1.022625591,0.158765406,0.173859133,2,2,8,7,9,6,0,0,0,0,1.734423042,2.530998338,1.826400021,2.530998338,1.169421596,1.712897865,1.537329514,2.185862201,33.98952009,34.08887162,40.08821183,40.81508387,3.600241768,4.921385658
0.773957441,0.792616014,0.107112254,0.090788617,1,1,6,8,0,0,0,0,0,0,0.892602114,0.743978425,0.916404837,0.802101739,0.821193945,0.871849716,0.999714367,0.848600391,42.61405597,49.52476847,47.48955292,46.61353893,2.594865753,2.513066121
0.711686047,0.685256931,0.174418605,0.115995824,1,1,4,7,0,0,0,0,0,0,0.372093023,0.777172022,0.302325581,0.753972857,0.360465116,0.475582879,0.430232558,0.742373275,44.09061955,31.46414363,54.90418321,44.55585557,1.502383721,1.903213084
0.842256098,0.89805814,0.182926829,0.151162791,1,2,10,6,0,8,0,0,0,0,0.865853659,1.720930233,0.829268293,1.802325581,0.890243902,1.186046512,0.93902439,1.476744186,45.79572355,34.57419147,48.55173335,39.32964266,2.67152439,3.560848837
0.74999343,0.833896422,0.182534886,0.243424335,2,1,8,12,9,0,0,0,0,0,1.984074843,0.952337763,1.931516569,1.122398077,1.892097864,1.088386014,1.629306494,1.643916376,43.64069421,48.81407483,40.1488839,55.67635568,4.271397787,3.566198812
0.580973214,0.633333333,0.096580357,0.212277778,1,1,6,7,0,0,0,0,0,0,0.348214286,0.644444444,0.303571429,0.766666667,0.366071429,0.955555556,0.669642857,0.811111111,46.43209618,56.00354085,65.6136289,46.61353893,1.6166875,2.4
0.76247191,0.708432896,0.187265918,0.190244751,2,2,7,6,9,9,0,0,0,0,1.448189763,1.252754901,1.473158552,1.252754901,1.086142322,1.136759077,1.548064919,1.484746549,36.86989765,42.22083314,46.42026555,49.84400038,3.396679151,3.329938522
0.8625,0.754773228,0.2404375,0.171267834,2,2,9,7,8,8,0,0,0,0,1.725,1.577543208,1.65,1.635541121,1.2875,1.032362835,1.2375,1.275954066,36.73680664,33.20120755,36.86989765,37.95928341,3.3875,3.063090129
0.601917976,0.536586957,0.091246684,0.082782609,1,1,6,8,0,0,0,0,0,0,0.632523975,0.695652174,0.663129974,0.684782609,0.612119976,0.641304348,0.673331973,0.586956522,44.06080905,42.67218491,45.43736387,40.60129465,1.887369925,1.764847826
0.891509689,0.768470577,0.181033087,0.201302693,2,2,3,6,10,9,0,0,0,0,1.160468505,1.418540322,1.079505586,1.465824999,1.538295461,1.560394354,1.254925244,1.584036693,52.96961039,47.72631099,49.29738666,47.21965555,3.684730394,3.912901624
0.695974945,0.825581395,0.141596103,0.135604651,2,1,2,9,5,0,0,0,0,0,0.800371187,0.848837209,0.846769516,0.720930233,1.067161582,0.965116279,1.032362835,0.860465116,53.13010235,48.66778806,50.64054943,50.04245107,2.795499362,2.651162791
0.738228531,0.743717254,0.159052284,0.160087914,1,2,10,4,0,9,0,0,0,0,0.962211337,0.843619572,0.937218834,0.94352189,1.074677597,1.07672498,1.012196341,1.07672498,48.16036163,51.92111764,47.20259816,48.77228361,2.825102469,2.897167214
0.772527639,0.677701006,0.197455702,0.165137411,2,2,5,3,12,10,0,0,0,0,1.10555808,0.977538824,1.120702711,0.899780054,1.257004392,1.355224279,1.665909435,1.266357113,48.66778806,54.19665589,56.07020258,54.60520416,3.695441466,3.299282398
0.756733416,0.665518321,0.23873266,0.190025055,1,2,10,3,0,7,0,0,0,0,1.227937605,1.242953335,1.254925244,1.233166301,1.322394343,1.066786721,1.254925244,1.565925462,47.1210964,40.63842736,45,51.77956795,3.334053004,3.298230504
0.723647989,0.673838865,0.165016428,0.131305557,2,2,4,3,8,8,0,0,0,0,0.954622147,1.260568125,1.098925495,1.238834192,0.643814937,1.217100259,0.98792292,0.98889396,33.99645915,43.99491399,41.95522156,38.59846376,2.355385845,2.879833083
0.866318182,0.915691591,0.245829546,0.151350837,1,1,7,11,0,0,0,0,0,0,0.875,1.391267123,0.806818182,1.391267123,1.352272727,1.486396499,1.397727273,1.498287671,57.09475708,46.89338585,60.00492038,47.1210964,3.616318182,3.900375761
0.965395349,0.964916767,0.198697674,0.167650888,1,1,10,12,0,0,0,0,0,0,0.976744186,1.429833535,1.034883721,1.383334883,1.813953488,1.360085558,1.581395349,1.685576118,61.69924423,43.56790382,56.79879245,50.62462804,4.360744186,4.010578443
1.157365112,1.049060976,0.258423796,0.263256098,1,1,11,12,0,0,0,0,0,0,0.9538908,1.231707317,1.047936372,1.280487805,1.424118659,1.487804878,1.343508169,1.62195122,56.18537663,50.3797016,52.04576912,51.70983681,3.924991939,4.158817073
0.935630235,0.996768959,0.173165138,0.128102938,1,2,15,8,0,8,0,0,0,0,1.695253291,2.462423138,1.508276825,2.391254839,1.25897487,1.480300615,1.271439968,2.078114325,36.59931746,31.01243603,40.13005828,40.99219546,3.466045074,4.555183899
