Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1357_5A,          37.054,                6,          ,          ,          ,          20.0,           57.315,          77.0,          44.0,         87.0,         92.0
1355_5A,          37.054,                7,          ,          ,          ,          13.601,           54.148,          62.0,          50.0,         52.0,         58.0
1357_5B,          46.043,                5,          ,          ,          ,          24.597,           69.26,          105.0,          72.0,         77.0,         66.0
1358_5A,          40.0,                5,          6,          ,          ,          19.209,           62.514,          78.0,          97.0,         70.0,         54.0
1355_5B,          42.048,                5,          ,          ,          ,          15.232,           71.449,          121.0,          48.0,         113.0,         64.0
1358_5B,          28.071,                3,          6,          ,          ,          16.279,           50.359,          50.0,          75.0,         40.0,         68.0
1355_6A,          41.049,                6,          ,          ,          ,          16.125,           77.104,          44.0,          52.0,         67.0,         49.0
1355_6B,          642.982,                5,          ,          ,          ,          566.626,           576.004,          73.0,          75.0,         50.0,         91.0
1356_6B,          31.257,                4,          ,          ,          ,          14.422,           65.123,          80.0,          76.0,         57.0,         56.0
1358_6A,          42.048,                5,          5,          ,          ,          21.932,           54.148,          42.0,          56.0,         70.0,         26.0
1357_6A,          24.0,                6,          ,          ,          ,          19.698,           50.04,          50.0,          41.0,         58.0,         40.0
1357_7B,          46.0,                4,          6,          ,          ,          12.806,           61.033,          81.0,          64.0,         59.0,         54.0
1357_7A,          34.0,                4,          ,          ,          ,          13.0,           51.157,          66.0,          36.0,         86.0,         42.0
1358_7A,          752.521,                7,          ,          ,          ,          660.048,           668.012,          103.0,          91.0,         97.0,         83.0
1355_7A,          43.186,                6,          ,          ,          ,          8.485,           77.104,          131.0,          96.0,         123.0,         81.0
1358_7B,          39.0,                7,          ,          ,          ,          37.483,           18.868,          58.549,          134.0,         75.0,         119.0
1355_8A,          41.049,                8,          ,          ,          ,          11.662,           77.104,          121.0,          54.0,         115.0,         54.0
1357_8B,          44.407,                5,          2,          ,          ,          28.284,           71.253,          83.0,          81.0,         87.0,         87.0
1358_8A,          63.0,                6,          ,          ,          ,          17.692,           51.157,          52.0,          59.0,         28.0,         50.0
1356_8A,          38.0,                5,          ,          ,          ,          20.809,           63.285,          59.0,          121.0,         67.0,         59.0
1358_8B,          40.05,                4,          ,          ,          ,          21.633,           41.437,          38.0,          24.0,         28.0,         41.0
1356_8B,          34.0,                8,          ,          ,          ,          12.806,           61.131,          83.0,          104.0,         32.0,         52.0
1357_9A,          47.424,                4,          ,          ,          ,          14.422,           60.033,          46.0,          77.0,         26.0,         42.0
1357_9B,          43.0,                5,          ,          ,          ,          19.799,           65.069,          67.0,          64.0,         75.0,         67.0
1355_9A,          39.459,                7,          ,          ,          ,          23.324,           69.0,          70.0,          58.0,         81.0,         52.0
1356_9A,          42.048,                9,          ,          ,          ,          28.653,           82.219,          69.0,          67.0,         48.0,         64.0
1356_9B,          50.0,                5,          ,          ,          ,          17.205,           89.0,          99.0,          93.0,         67.0,         62.0
1358_9A,          36.0,                6,          ,          ,          ,          8.485,           34.482,          52.0,          40.0,         64.0,         43.0
1355_9B,          46.043,                8,          ,          ,          ,          12.806,           69.462,          85.0,          60.0,         99.0,         44.0
1357_10A,          37.054,                6,          ,          ,          ,          15.133,           55.317,          81.0,          51.0,         46.0,         34.0
1358_10B,          56.143,                8,          ,          ,          ,          13.416,           64.125,          141.0,          83.0,         109.0,         73.0
1358_10A,          36.0,                6,          ,          ,          ,          15.62,           53.6,          91.0,          54.0,         89.0,         27.0
1357_10B,          42.0,                9,          ,          ,          ,          17.088,           66.03,          57.0,          62.0,         61.0,         38.0
1355_10A,          34.0,                6,          ,          ,          ,          14.56,           65.49,          131.0,          76.0,         133.0,         55.0
1357_11A,          38.21,                6,          ,          ,          ,          14.0,           56.321,          77.0,          57.0,         65.0,         52.0
1355_11B,          46.043,                5,          ,          ,          ,          12.166,           61.294,          69.0,          46.0,         45.0,         50.0
1358_11A,          43.417,                4,          5,          ,          ,          12.649,           63.032,          129.0,          65.0,         70.0,         40.0
1357_11B,          48.166,                5,          ,          ,          ,          16.0,           63.032,          109.0,          78.0,         93.0,         47.0
1355_11A,          40.0,                5,          ,          ,          ,          18.439,           64.125,          121.0,          42.0,         112.0,         36.0
1358_11B,          579.28,                9,          ,          ,          ,          561.293,           580.96,          103.0,          99.0,         103.0,         95.0
1357_12A,          42.048,                4,          ,          ,          ,          17.205,           59.304,          53.0,          58.0,         71.0,         62.0
1355_12B,          45.0,                4,          ,          ,          ,          15.524,           63.0,          85.0,          77.0,         59.0,         76.0
1355_12A,          49.0,                7,          ,          ,          ,          18.974,           60.299,          75.0,          44.0,         53.0,         69.0
1357_12B,          48.0,                6,          ,          ,          ,          19.416,           66.753,          95.0,          67.0,         85.0,         89.0
1357_13B,          57.559,                5,          ,          ,          ,          18.974,           77.233,          91.0,          77.0,         69.0,         58.0
1355_14A,          43.046,                5,          ,          ,          ,          14.142,           71.847,          111.0,          85.0,         130.0,         45.0
1355_14B,          640.2,                5,          2,          ,          ,          679.426,           678.357,          111.0,          80.0,         241.0,         115.0
1357_14A,          40.0,                6,          ,          ,          ,          21.633,           65.765,          58.0,          71.0,         50.0,         56.0
1357_14B,          44.0,                4,          2,          ,          ,          14.142,           64.125,          212.0,          32.0,         73.0,         73.0
1355_15A,          39.294,                5,          ,          ,          ,          19.723,           68.029,          105.0,          85.0,         113.0,         50.0
1357_15B,          42.0,                5,          5,          ,          ,          16.125,           64.281,          81.0,          21.0,         86.0,         36.0
1357_15A,          37.0,                6,          ,          ,          ,          22.804,           65.031,          144.0,          93.0,         127.0,         42.0
1355_15B,          29.069,                8,          ,          ,          ,          12.649,           60.0,          81.0,          50.0,         93.0,         54.0
1357_16A,          42.19,                7,          ,          ,          ,          15.62,           73.682,          67.0,          60.0,         75.0,         52.0
1357_16B,          44.045,                8,          ,          ,          ,          21.26,           71.028,          103.0,          71.0,         87.0,         58.0
1355_16A,          34.059,                4,          ,          ,          ,          20.591,           67.476,          84.0,          79.0,         74.0,         50.0
