plantid,stalk_width,leftmost_single_root_width,num_whorls,w1,w2,w3,w4,root_heightonstalk_left,stalk_to_leftmost_rootgrounding,root_angledeg_left,root_heightonstalk_right,stalk_to_rightmost_rootgrounding,root_angledeg_right,spread_width
1300_10A,0.9190409386557837,0.14258385410024232,2,5.0,2.0,0.0,0.0,3.048080601964035,1.3901288101007525,24.516161143593173,2.780257620201505,1.3518683841346768,25.93080646265187,3.6610381328912127
1300_10B,0.8947331947331947,0.0986832986832987,2,6.0,0.0,0.0,0.0,2.806652806652807,1.2127512127512128,23.369113163482076,2.5872025872025874,1.178101178101178,24.482485897347104,3.2855855855855856
1300_11A,0.8247804674069601,0.13987362356548808,2,9.0,0.0,0.0,0.0,1.9862472703619385,1.8700924592296615,43.27474512452735,1.846861497003206,0.8943920457185337,25.83982687801874,3.5892649723551555
1300_11B,0.8879028069462321,0.16936521915859357,2,4.0,0.0,0.0,0.0,1.9420545130185396,1.6936521915859357,41.09145570554055,1.8291443669128107,0.9710272565092698,27.96223220437436,3.5525822550414374
1300_12A,0.9283751717247407,0.19747304441946628,2,4.0,0.0,0.0,0.0,2.5082219724407806,1.2801298863494441,27.03855923581292,2.4457766121310516,1.4154281670205235,30.058971048841883,3.6239332250947083
1300_12B,1.3127716079188796,0.1358039594398841,2,4.0,0.0,0.0,0.0,3.9986721390632542,2.504828585224529,32.06365008241733,3.5309029454369867,1.7654514727184933,26.56505117707799,5.583051665861902
1301_01A,0.8975028970030219,0.1863284178955261,2,7.0,2.0,0.0,0.0,1.5791506668787347,1.2724091704346638,38.86031760007614,1.3973779282452112,1.3405739474222351,43.811461390791195,3.510486014859921
1301_01B,1.0654481290913498,0.25873494787317153,2,7.0,2.0,0.0,0.0,1.939602920179952,1.575927372646211,39.093858886229505,2.060828102691199,1.939602920179952,43.264295411071615,4.580978421917513
1301_02A,0.7622713186044187,0.18576926921923423,2,4.0,0.0,0.0,0.0,0.9247225832250325,1.3495951214635609,55.581635520943784,0.7872638208537439,1.0871738478456463,54.090276920822326,3.1990402879136255
1301_02B,0.7443513513513514,0.248445945945946,2,8.0,0.0,0.0,0.0,1.2027027027027029,1.0945945945945947,42.3057157101439,1.1756756756756757,1.0810810810810811,42.59978553914336,2.9200270270270274
1301_03A,0.5251289846573358,0.5030433392682859,2,3.0,0.0,0.0,0.0,0.0,0.009526975100721298,0,0.004234211155876132,0.07198158964989425,0,0.6066375494079513
1301_03B,0.8159666666666666,0.2213888888888889,2,2.0,0.0,0.0,0.0,1.6666666666666667,1.2111111111111112,36.00465499632074,1.7,1.1666666666666667,34.460816271371776,3.193744444444445
1301_04A,0.6130125,0.17410000000000003,2,5.0,0.0,0.0,0.0,3.0,1.6125,28.25802961470689,3.075,1.1500000000000001,20.50497947596311,3.3755125
1301_04B,0.5778448275862069,0.15348275862068964,2,8.0,0.0,0.0,0.0,0.75,0.47413793103448276,32.30041551040264,0.6982758620689655,0.6896551724137931,44.64413016937812,1.7416379310344827
1301_05A,0.9297310779556484,0.20185025622420752,2,3.0,6.0,0.0,0.0,1.4171692893746317,1.4058319350596347,44.76989770490278,1.3718198721146435,1.2924583919096642,43.293821705553,3.6280214049249473
1301_05B,0.8451430774114553,0.23373089655797927,2,1.0,5.0,0.0,0.0,1.3944945807446376,1.0997233685547143,38.25994390205306,1.4285066436896288,1.4285066436896288,45.0,3.3733730896557983
1301_06A,0.81230715694235,0.25440204152650503,2,2.0,2.0,0.0,0.0,1.5427444611993968,0.8235703514673471,28.094841901364347,1.391949889803967,1.403549472219,45.237740459293,3.039426980628697
1301_06B,0.6708409090909091,0.14055681818181817,2,4.0,0.0,0.0,0.0,1.7840909090909092,1.0909090909090908,31.44432496008471,1.7272727272727273,1.0795454545454546,32.005383208083494,2.8412954545454543
1301_07A,0.8490598805168341,0.2541795952391979,2,6.0,1.0,0.0,0.0,1.6324734867781225,1.377761311536146,40.1634165542647,1.5051173991571343,1.0072708748205437,33.7916556810735,3.234092066873524
1301_07B,0.8610500000000001,0.18027500000000002,2,2.0,3.0,0.0,0.0,2.2875,1.3,29.60982962127197,1.8875000000000002,1.1,30.232839232609415,3.2610500000000004
1301_08A,0.7232111071555712,0.2688456746173015,2,3.0,4.0,0.0,0.0,2.480865076539694,1.5129939480242078,31.37757308871658,2.3918654325382698,1.1681203275186898,26.029592191513455,3.404325382698469
1301_08B,0.7970350141422023,0.2267750902174973,2,4.0,0.0,0.0,0.0,2.4870769530869015,1.3410709060762704,28.334242483124594,2.743099580610553,1.2313469228518483,24.174781957634735,3.369452843070321
1301_09A,0.8682906976744186,0.20801162790697672,2,1.0,2.0,0.0,0.0,1.3255813953488371,1.6162790697674418,50.64331828053398,1.255813953488372,1.3953488372093024,48.012787504183336,3.879918604651163
1301_09B,0.6004307305265967,0.19645886142293545,2,2.0,3.0,0.0,0.0,0.7909432236177553,1.0768263164916427,53.7022237899468,1.114944062208161,1.248356172215975,48.23100990036822,2.9256132192342146
1301_10A,0.7698460307938413,0.1639772045590882,2,3.0,5.0,0.0,0.0,1.079784043191362,1.3897220555888823,52.153564318394416,1.2897420515896822,1.9296140771845633,56.241478767626475,4.089182163567287
1301_10B,0.8837910247823174,0.1617176453077324,2,2.0,1.0,0.0,0.0,1.525638163280494,1.1163206072784102,36.1932073055647,1.6248666617052416,1.8481307831609237,48.678238721993395,3.8482424152216512
1301_11A,0.8779510330055048,0.20374507681322984,2,2.0,4.0,0.0,0.0,1.7274339544418085,1.3473984844646105,37.95423087513251,1.47407697445701,1.2783011262869384,40.931420323154605,3.503650643757054
1301_11B,0.7188136559928298,0.16580094516418153,2,3.0,6.0,0.0,0.0,1.252749938890247,1.2731198565957793,45.462052721430766,1.0897905972459871,1.1610853092153508,46.81419190902996,3.15301882180396
1301_12A,0.6306148590947908,0.1528394534585824,2,1.0,0.0,0.0,0.0,0.03202391118701964,0.2241673783091375,81.86989764584403,0.5550811272416738,0.8646456020495303,57.30053887899809,1.7194278394534588
1301_12B,0.7872239976757699,0.14973126089482858,2,4.0,0.0,0.0,0.0,2.5179159403447606,1.4768545419329846,30.39326264555301,2.60265349602944,0.9442184776292852,19.940300568330382,3.20829701723804
1302_01A,0.8449966676187756,0.19519423021993718,2,2.0,5.0,0.0,0.0,1.297248405217557,1.178234790059983,42.24751459973132,1.1306293439969533,0.9878130058078645,41.143199014410165,3.011044463486623
1302_01B,1.0020020781063887,0.18274664841987884,2,7.0,0.0,0.0,0.0,1.5712511721026887,1.5839225525228715,45.23010229509721,1.5585797916825057,1.2291239007577484,38.25994390205305,3.815048531387009
1302_02A,0.7775125,0.1625,2,9.0,0.0,0.0,0.0,1.1375,0.8625,37.1709234899404,1.05,1.0125,43.95837332399003,2.6525125000000003
1302_02B,0.7738095238095237,0.21854761904761905,2,8.0,1.0,0.0,0.0,1.0357142857142856,0.9523809523809523,42.59978553914336,1.0952380952380951,0.8095238095238095,36.469234390051874,2.5357142857142856
1302_03B,0.8354380707762558,0.22118769025875187,2,2.0,6.0,0.0,0.0,1.5339611872146117,1.4269406392694064,42.929969346958906,1.4507229832572297,1.2010083713850837,39.620298400874596,3.4633870814307457
1302_04A,0.631092319843888,0.1161548111322771,2,2.0,0.0,0.0,0.0,2.1604794870603543,1.6261673558518794,36.968343905516264,2.1140175626074433,1.405473214700553,33.617357184919186,3.6627328903963203
1302_04B,0.6976297582406019,0.14705495488385553,2,5.0,0.0,0.0,0.0,2.946360455633599,1.8283218898797782,31.821078963950598,2.814826506721385,1.7888617052061138,32.43653060148162,4.314813353326494
1302_05A,0.7831098326783615,0.2078150954097962,2,1.0,6.0,0.0,0.0,1.235668273710651,0.992585990357736,38.774170935574226,1.154640845926346,0.8710448486812785,37.03038960567864,2.646740671717376
1302_05B,0.9016906623791079,0.1744013252454384,2,0.0,6.0,0.0,0.0,1.5591122804453215,1.3155009866257399,40.15599962491932,1.5712928451363006,1.327681551316719,40.196514240930924,3.544873200321567
1302_06A,0.8919233413847212,0.22868879916782736,2,0.0,7.0,0.0,0.0,1.5691390891940973,1.031400412560165,33.31705339818183,1.6396621943264162,1.101923517692484,33.90279840308348,3.02524727163737
1302_06B,0.7867434341142435,0.23635297899294722,2,1.0,7.0,0.0,0.0,1.1912190141244539,0.7374212944579953,31.7594800848128,1.2952143248813508,0.9737742734509425,36.93675383430275,2.4979390020231813
1302_07A,0.7553663522743114,0.14367188588951355,2,2.0,2.0,0.0,0.0,1.2660874413418204,1.2428564791153651,44.469498683326194,1.1383171490963155,1.3938577335873252,50.762632886598446,3.392080564977002
1302_07B,0.771155172413793,0.14680172413793102,2,0.0,4.0,0.0,0.0,1.5344827586206897,1.3879310344827587,42.129165205093244,1.3448275862068966,1.1293103448275863,40.02164466069119,3.288396551724138
1302_08A,0.8970727342451744,0.32589799309727724,2,5.0,0.0,0.0,0.0,2.5949124376837527,1.3421960884571136,27.34987578006988,2.4926498785632107,1.3421960884571136,28.300755766006382,3.5814649111594017
1302_08B,0.8085081836081713,0.17939330543933057,2,6.0,0.0,0.0,0.0,2.245877430470096,1.1383214373615556,26.878139752098647,1.961297071129707,1.0075682992862418,27.190721246325225,2.9543979202559685
1302_09A,0.5786788585116429,0.20761452887117948,2,1.0,4.0,0.0,0.0,0.9328143353985766,0.679457355413778,36.069409899581004,0.8637169772209042,0.7140060345026141,39.57940471623763,1.972142248428035
1302_09B,0.6433319039451114,0.12435677530017152,2,1.0,4.0,0.0,0.0,0.9052792071659996,0.952925481227368,46.46880071438582,0.9410139127120258,0.9291023441966838,44.63506366426936,2.525359729369163
1302_10A,0.9074095281722401,0.29788421896472744,2,5.0,0.0,0.0,0.0,2.333371507100321,0.5582913421896473,13.455842978923698,3.349748053137884,2.7198808978469997,39.07541801801751,4.185581768208888
1302_10B,0.8239295495535615,0.2749660439535971,2,6.0,0.0,0.0,0.0,2.838948141880608,2.015096524236824,35.36728192403195,2.80554875197613,1.5809044554786131,29.40091419716077,4.419930529268998
1302_11A,0.8953185107908976,0.2608071982786725,2,2.0,1.0,0.0,0.0,1.380104757557975,1.075829692899524,37.93739732958423,1.3257699245832517,0.7824215948360174,30.54757174890702,2.753569798526439
1302_11B,0.7565996684624948,0.1867799419809366,2,1.0,3.0,0.0,0.0,1.3054289266473271,0.9946125155408205,37.30394827798342,1.3054289266473271,1.1085785329465396,40.33812690476117,2.859790716949855
1303_01A,0.9945400397088021,0.12126225858853258,2,3.0,0.0,0.0,0.0,2.602129835749955,2.2110582997412913,40.35492157410839,2.963118945911799,2.5269237711329042,40.45727539361708,5.732522110582998
1303_01B,0.9858428606178545,0.2447701289224033,2,4.0,0.0,0.0,0.0,2.3595232303575773,2.201410848941863,43.01454141548307,2.1892483580637316,1.7757236682072488,39.04589256883497,4.962977377766967
1303_02A,0.9483513513513514,0.248445945945946,2,3.0,0.0,0.0,0.0,1.9594594594594597,1.8513513513513515,43.375023642475234,1.8783783783783785,1.5675675675675675,39.8460914387722,4.367270270270271
1303_02B,0.8279329735612898,0.23261983583510956,2,3.0,0.0,0.0,0.0,1.5645548954695934,1.7459525645095462,48.136358368332594,1.5305428325246022,1.4058319350596347,42.56805005408243,3.9797174731304708
1303_03A,0.773467214361783,0.2564712786072895,2,4.0,0.0,0.0,0.0,2.358131751102997,1.6517789224315922,35.00973688924728,2.3472647845080523,1.7387146551911496,36.52885536698516,4.1639607919845245
1303_03B,0.7858469008854614,0.2273755117585452,2,3.0,0.0,0.0,0.0,2.415976387698753,1.8923164810054272,38.06986650333681,2.511187279824812,1.3448538512805865,28.171054166360243,4.023017233171475
1303_04A,0.934637179285377,0.24888504118789023,2,2.0,0.0,0.0,0.0,2.597198174090981,1.69211396190776,33.08485292873497,2.8988929114853876,1.5871766619444883,28.701203618462685,4.213927803137626
1303_04B,0.9967689592347984,0.16599294010475973,2,2.0,0.0,0.0,0.0,2.8040309724436345,1.622637212480073,30.057116786491587,2.7613299931678434,1.7222728307902528,31.95225779028698,4.341679002505124
1303_05A,0.7110663557345769,0.18962264150943395,2,1.0,3.0,0.0,0.0,1.2295950816196735,1.5899936400254397,52.28402365441686,1.165995336018656,1.4415942336230654,51.0332530062007,3.7426542293830822
1303_05B,0.7614903763941404,0.19837168208850298,2,0.0,0.0,0.0,0.0,2.8025308278391066,1.8715205867264542,33.73486484250676,2.869031559347153,1.4725161976781744,27.16893689920677,4.1055271607987684
1303_06B,0.868124062820614,0.2120984926209455,2,0.0,0.0,0.0,0.0,1.920395654118328,1.4994870175992425,37.9834982552771,1.3679530686870283,1.6178675716202353,49.78452968816503,3.9854786520400918
1303_07A,0.6622220094319297,0.12496109927465107,2,0.0,0.0,0.0,0.0,1.9510209944222343,1.7595097311660641,42.045420175940315,1.6039068297704258,1.0892203097694682,34.180601598021234,3.510952050367462
1303_07B,0.8160978342955979,0.11555701722331847,2,0.0,3.0,0.0,0.0,1.6078345392092377,1.6078345392092377,45.0,1.7905430095739239,1.4129455041535726,38.27752348816549,3.8368778776584085
1303_08A,0.7890071315900559,0.2915842793983693,2,1.0,0.0,0.0,0.0,1.6884761502743775,1.0441891981959965,31.733519153416292,1.8662104818822065,1.5218502143920376,39.196424504151906,3.35504654417809
1303_08B,0.6750298101921536,0.09967355396133473,2,1.0,0.0,0.0,0.0,1.2315030201145496,0.811228179916727,33.37410135669139,1.1826338526496865,1.1337646851848233,43.79140756797314,2.620022675293704
1303_09A,1.0051297883962287,0.20186667299973876,2,0.0,0.0,0.0,0.0,1.9592941791151115,1.6861804450566416,40.7154863812294,1.8524235875270145,1.6861804450566416,42.31022967684953,4.377490678509512
1303_09B,0.862105846933925,0.1818055775629853,2,1.0,0.0,0.0,0.0,1.6340516558390115,0.9705276501346856,30.707744922578435,1.5944382823641263,1.1289811440342261,35.30133826228992,2.9616146411028366
1303_10A,0.9105144554556862,0.14314614222427083,2,0.0,1.0,0.0,0.0,1.9077616450282964,2.202248341911859,49.09830125608225,2.125425725333538,1.2675731735422908,30.811239289350254,4.380335970909836
1303_10B,0.9821333197690685,0.16531447900506116,2,1.0,0.0,0.0,0.0,3.535186551031308,1.8820417609806963,28.029680982283367,3.522470052646303,1.2716498385004704,19.85013135127965,4.135824919250235
1304_01A,1.0323120981250338,0.17193494353487868,2,11.0,0.0,0.0,0.0,5.335818879342951,1.9722267250229641,20.285333434232715,4.633381963581347,2.323445182903766,26.631829444641753,5.327984006051763
1304_01B,1.0128461164786529,0.1815458519997841,2,9.0,0.0,0.0,0.0,2.8067145247476653,2.0645544340691964,36.33734183334805,2.5773195876288657,1.9566038754250552,37.204397979384076,5.034004425972904
1304_02A,1.135779411764706,0.14705882352941177,2,7.0,0.0,0.0,0.0,2.588235294117647,2.1176470588235294,39.28940686250036,2.676470588235294,1.9117647058823528,35.53767779197438,5.1651911764705885
1304_02B,0.5149375,0.11525000000000002,2,1.0,5.0,0.0,0.0,1.4500000000000002,0.8125,29.26386459854104,1.1875,0.775,33.1297354684121,2.1024374999999997
1304_03A,1.031764705882353,0.16141176470588237,2,6.0,4.0,0.0,0.0,2.823529411764706,1.9515570934256057,34.651315912004534,2.768166089965398,1.8961937716262975,34.41114338393872,4.879515570934256
1304_03B,1.0183425258096452,0.15811059256116533,2,4.0,6.0,0.0,0.0,2.6021779097723097,2.6021779097723097,45.0,2.5031820110309715,2.2627633998020085,42.11215636523871,5.883283835383963
1304_04A,0.9531487823439878,0.1617318302891933,2,2.0,4.0,0.0,0.0,2.378234398782344,2.0809550989345507,41.18592516570964,2.1047374429223744,1.652872907153729,38.142927665900736,4.6869767884322675
1304_04B,1.026226578719155,0.18300791002023495,2,2.0,9.0,0.0,0.0,2.6279136993141146,1.8001208840301686,34.41114338393872,2.4439597403621267,1.7738417470370273,35.972387049284904,4.60018920978635
1304_05A,0.8417191964083262,0.1792549090744184,2,5.0,3.0,0.0,0.0,1.8366513990295228,1.3604825177996465,36.52885536698516,1.2924583919096642,1.5192054782096052,49.61064931866061,3.721407192417578
1304_05B,0.8160978342955979,0.22755730955687103,2,3.0,4.0,0.0,0.0,2.0219737387025263,1.3642232453896563,34.00749241973227,2.2046822090672125,1.1936953397159493,28.432730016512163,3.3740164194012037
1304_06A,0.7550698696173952,0.11860545532209182,2,1.0,3.0,0.0,0.0,1.413664747879503,0.8848117486727824,32.04241990590687,1.4034944978947583,0.6000447490999329,23.148462985306644,2.2399263673901104
1304_06B,0.794721307753434,0.10279259847882846,2,3.0,2.0,0.0,0.0,1.7141559768418662,0.8968100805993869,27.61761111877209,1.7482120558519694,0.9876262912929957,29.463627976359703,2.6791576796458165
1304_07A,0.604005017887841,0.1167355851879385,2,0.0,3.0,0.0,0.0,1.4287041769270084,1.045393300190494,36.1932073055647,1.6029363936254242,0.6736979045672072,22.796521467942604,2.323096222645542
1304_07B,0.5462939334183969,0.11829254146850714,2,0.0,4.0,0.0,0.0,1.6703398677647605,1.0671615821830414,32.57405713457251,1.4615473842941655,0.6843753624869505,25.09152970967384,2.297830878088389
1304_08A,1.2034635543307937,0.2483519749284055,2,3.0,0.0,0.0,0.0,2.79623926082023,2.2964283784513966,39.394757533527816,2.59361322742746,1.593991462689793,31.574190750285325,5.093883395471983
1304_08B,0.8818386914833616,0.18973708186906155,2,2.0,3.0,0.0,0.0,2.234370254674823,1.5727363443099482,35.14108205285611,2.180137966939997,1.4208859386524362,33.093947978054814,3.8754609744457458
1304_09A,0.6451092753838902,0.1143608444345216,2,0.0,3.0,0.0,0.0,1.7364987224330828,1.0170921088536626,30.358115458766626,1.8357272208578304,1.0915134826722235,30.735487701920107,2.753714866909776
1304_09B,0.5262542392702608,0.11094608817682143,2,1.0,6.0,0.0,0.0,1.9412934159747397,1.1811484036954742,31.317741839743125,1.7307917202666354,0.9355630920360192,28.393019421382995,2.6429657350017544
1304_10A,0.7795294117647059,0.23651211072664363,2,8.0,0.0,0.0,0.0,4.0,1.301038062283737,18.017609214690026,3.5570934256055367,0.9411764705882353,14.820352079522015,3.021743944636678
1304_10B,0.7656451062265291,0.16608892040232148,2,9.0,0.0,0.0,0.0,3.020037290895244,1.2080149163580978,21.80140948635181,2.87560072480895,0.9060111872685733,17.487997376148545,2.8796712098532002
1304_11A,0.815051332192618,0.14688747657459464,2,3.0,2.0,0.0,0.0,1.863847470056221,1.4258942393872729,37.41697613632188,1.690703169559195,1.0897905972459871,32.804950338101314,3.3307361688258776
1304_11B,0.8457464533942683,0.1881724269256403,2,4.0,2.0,0.0,0.0,2.2612586879939065,1.3091497667333143,30.06858282186245,1.6185851661430068,1.475768827953918,42.357454705935275,3.6306650480815006
1304_12A,0.834073506891271,0.16383039816232772,2,4.0,0.0,0.0,0.0,3.9146248085758035,1.215543644716692,17.250271422788224,3.6370597243491574,1.7228177641653903,25.346175941946694,3.7724349157733537
1304_12B,1.0331547220361688,0.1554166356577609,2,3.0,0.0,0.0,0.0,2.245044776859914,1.6992880355238023,37.12230032813317,1.686884473220709,1.7613058470392695,46.236407602856154,4.49374860459924
1304_13A,0.7366486808004419,0.22406211496792286,2,4.0,0.0,0.0,0.0,1.8800186939711945,0.7859965161235501,22.688785259041204,1.8269108212601437,0.7435102179547096,22.145180038223284,2.2661554148787015
1304_13B,0.7115092175119387,0.1739188432089214,2,5.0,0.0,0.0,0.0,2.1743190246244963,1.0137929194568205,24.99764733185948,2.1743190246244963,0.947096016860977,23.537114075280208,2.6723981538297363
1304_14A,1.2384350530349308,0.21730438162936633,2,5.0,0.0,0.0,0.0,3.9151441106236464,2.4296107069472983,31.822388686545615,3.831843172099739,1.9853390348197923,27.389393997923143,5.6533847948020215
1304_14B,1.118021461120094,0.1818168455093341,2,3.0,0.0,0.0,0.0,4.130530648243422,2.131412612082905,27.29437814195051,4.2040276348669705,1.7198294869910333,22.24902365721237,4.969263560194032
1305_01A,0.7721564896842856,0.1976455199476782,1,5.0,0.0,0.0,0.0,2.663654200606457,0.9513050716451632,19.653824058053306,2.622034603721981,1.2188596230453654,24.93148368370481,2.9423211843748147
1305_01B,0.799293138694538,0.14486337853790562,2,6.0,7.0,0.0,0.0,2.9080648412081427,1.4036451585039302,25.76536142058532,2.7712994155077597,0.8637816360024185,17.31164610884658,3.0667199332008868
1305_02A,0.744993803404866,0.2427499836931707,1,7.0,0.0,0.0,0.0,1.6306829300110885,0.8675233187658992,28.012977423067174,1.637205661731133,0.5740003913639031,19.320544324636806,2.1865175135346684
1305_02B,0.7283134033718318,0.1653865353633909,1,10.0,0.0,0.0,0.0,1.7074720337636997,0.6466837602958863,20.743558010342852,1.5656554196637245,1.0437702797758164,33.69006752597979,2.4187674434435347
1305_03A,0.7518853044828352,0.09159129556152501,1,7.0,0.0,0.0,0.0,0.757818468590581,0.7331739655469848,44.05304855322653,0.8071074746777732,0.585306947285408,35.94927832281627,2.070366217315228
1305_03B,0.9263654561052331,0.20220052562059998,1,6.0,0.0,0.0,0.0,1.157454689053202,1.0961776761033266,43.44249246763358,1.0008578781812982,0.9123466372537005,42.35119424054137,2.93488976946226
1305_05A,0.8250024383107384,0.12684702038427778,2,7.0,3.0,0.0,0.0,2.023797912806008,1.676338632595338,39.6354029572879,1.8409246074319712,0.9509411879449917,27.318899510148757,3.452282258851068
1305_05B,0.835509527050017,0.14315030622660768,2,6.0,4.0,0.0,0.0,1.9032834297380061,1.0473375297720313,28.823079746754537,1.733157536577067,1.1696155154814563,34.01331249991065,3.0524625723035044
1305_06A,0.705628830269118,0.20574873434585664,2,7.0,1.0,0.0,0.0,1.925126565414335,1.0724753530508926,29.121892123941638,1.7852384758859579,1.0325073274713563,30.043294116937115,2.810611510791367
1305_06B,0.7179741304473639,0.09404479425892703,1,8.0,0.0,0.0,0.0,1.6059957173447539,1.048961166734186,33.150688046422374,1.627698362173737,1.0778980265061635,33.513411006077604,2.8448333236877135
1305_07A,0.7029423366563867,0.10776913146381698,1,7.0,0.0,0.0,0.0,0.9771928566305673,1.0802911855411317,47.8686309980652,0.981675392670157,0.9682277845513878,44.604862957492514,2.751461306748906
1305_07B,0.7293767795001582,0.1081176842771275,1,6.0,0.0,0.0,0.0,1.6260677000949066,0.7212907307813983,23.92110524792632,1.5881050300537805,0.6263840556785827,21.525382401864636,2.077051565960139
1305_09A,0.6967139060185527,0.142211810188152,2,6.0,4.0,0.0,0.0,2.0170397840086567,0.8824549055037872,23.62937773065682,1.9435018752166742,1.103068631879734,29.577838681261326,2.682237443402074
1305_09B,0.8668067030032327,0.13637144508128873,2,8.0,2.0,0.0,0.0,2.7096250253783323,1.577360965782199,30.205078464920913,2.6705814371163963,1.19473380081523,24.102234501161142,3.638901469600662
1305_10A,0.7242942531664384,0.14164304445223005,1,6.0,0.0,0.0,0.0,1.2421568939707617,0.8227962331857609,33.52021887475793,1.1094478241020904,0.8440296843647482,37.26262722679372,2.3911201707169476
1305_10B,0.8386103041275454,0.20542994680925714,1,7.0,0.0,0.0,0.0,1.3332771953461608,1.05960450788037,38.47545953530171,1.1999494758115448,0.7999663172076965,33.690067525979785,2.698181129215612
1305_12A,0.7414710936467309,0.15447564800461444,1,10.0,0.0,0.0,0.0,2.307220880348967,1.0394510736988836,24.252556739814786,2.066885371979283,1.2016775418484205,30.173520029644337,2.982599709194035
1305_12B,0.8813025062268691,0.21364141677103415,1,8.0,0.0,0.0,0.0,2.455567594950959,1.3368419571366252,28.564429726470006,2.342991430139454,1.3368419571366252,29.70780865280294,3.5549864205001196
1305_13A,0.9961840713314191,0.3164135308044935,1,6.0,0.0,0.0,0.0,1.353836078786963,1.0389904790690645,37.50414236027014,1.3475391667926049,1.0578812150521384,38.13357019750229,3.093055765452622
1305_13B,0.9149884851586491,0.14879094165813717,2,7.0,2.0,0.0,0.0,2.801944728761515,1.503326509723644,28.214878520784406,2.7635619242579326,1.3881780962128967,26.671056198610785,3.8064930910951893
1305_14A,0.5886899019134909,0.1965498874417109,1,7.0,0.0,0.0,0.0,1.8340971217237498,0.9195610226724553,26.62780666075955,1.7084740311947257,0.8090127030069143,25.33893156475517,2.3172636275928604
1305_14B,0.5981618440634834,0.1150153937039183,1,8.0,0.0,0.0,0.0,2.016518409961033,1.1247060427388296,29.15043924425368,1.8404280699362667,0.9997387046567374,28.511246294108748,2.7226065914590505
1307_01A,1.054123976539417,0.18374516750209471,1,9.0,0.0,0.0,0.0,1.9917976157227066,1.9917976157227066,45.0,1.8815505152214498,2.1387937497243823,48.66110102917199,5.1847153419865055
1307_01B,0.9980605966196744,0.23065659319261628,1,8.0,0.0,0.0,0.0,1.8926707687514606,1.9004595373471456,45.117650305925935,1.9939247604953658,2.095178752239271,46.4184627718885,4.993698886206091
1307_02A,0.9987863912183813,0.2152791982000409,1,6.0,0.0,0.0,0.0,1.7385968500715894,1.111338378673212,32.5873518468824,1.670416581441331,1.022704029453876,31.476839349583983,3.1328287993454693
1307_02B,0.8658470554511578,0.14682400653990296,1,8.0,0.0,0.0,0.0,1.5128833965028505,1.1890732660232932,38.166104148424935,1.4067161406079138,1.3430157870709516,43.6729220091259,3.3979361085454025
1307_03A,1.247532999313309,0.2078893155980569,1,9.0,0.0,0.0,0.0,2.079147485948269,1.2017090973829445,30.02712423321308,1.9964902464457386,1.4369643175055316,35.74427225544778,3.8862064142017854
1307_03B,1.1362877855286555,0.1984475447955136,2,5.0,8.0,0.0,0.0,2.448365476678977,1.566133223909178,32.60561635997526,2.448365476678977,2.079058952263712,40.3366508941604,4.781479961701546
1307_04A,0.8047058236438943,0.17610035430909726,1,6.0,0.0,0.0,0.0,1.784021158740456,1.5033185288687059,40.11940995014811,1.702929287888617,1.5844103997205448,42.93520207716154,3.892434752233145
1307_04B,0.7747177035826647,0.16462210082189108,1,7.0,0.0,0.0,0.0,1.4023364144087018,1.438919103480233,45.7376731374322,1.3108796917298733,1.62183254883789,51.05240714566471,3.8354693559007877
1307_05A,0.7096729886570444,0.2123685144276443,1,6.0,0.0,0.0,0.0,1.1274279762381678,1.3048405004177779,49.17183340368507,0.9729073906623782,1.1961037920496298,50.87519273029509,3.210617281124452
1307_05B,0.7472913556234333,0.16663470626104346,1,6.0,0.0,0.0,0.0,1.4793102031312064,1.068390702261427,35.8376529542783,1.390277644609421,1.1231799690440643,38.93411270300349,2.9388620269289243
1307_06A,0.719975301018833,0.7792291067993445,1,8.0,0.0,0.0,0.0,1.6386824043508206,1.6386824043508206,45.0,1.585247108556772,1.2765098439689364,38.84252766044636,3.6351675493385898
1307_06B,0.7618251959603902,0.1748286114455611,2,5.0,2.0,0.0,0.0,1.86131655896012,1.406737597365899,37.08109756162278,1.7814580927341082,1.0750178145809273,31.10880882854514,3.2435806079072167
1307_07A,0.800009069883452,0.15399528366060497,1,5.0,0.0,0.0,0.0,1.592898281257086,1.1337354314997055,35.44112281173366,1.2981270690671627,1.2414402974921774,43.7212886929502,3.175184798875335
1307_07B,0.9056374565011072,0.15039544447959505,1,8.0,0.0,0.0,0.0,1.9234419487503953,1.3350205631129388,34.76370083344534,1.8981335020563113,1.2148054413160392,32.61924307119283,3.455463460930085
1307_08A,0.8487150102409051,0.16649395298936898,1,5.0,0.0,0.0,0.0,2.1640007802594363,1.383741343996879,32.5963375876793,2.1457134497220327,1.2313469228518483,29.849946789531796,3.4638032770896325
1307_08B,0.9022581934452438,0.13487876365574208,2,5.0,1.0,0.0,0.0,2.258193445243805,1.3056221689315215,30.03525970155719,2.2182254196642686,1.1524114042099654,27.452757415276537,3.3602917665867302
1307_09A,1.0430276450437475,0.19758460430712835,1,1.0,0.0,0.0,0.0,1.3746154349675983,1.003687460452532,36.13537661158921,1.2109707403285985,0.9436844057515654,37.928547779631614,2.990399511247845
1307_09B,1.0657180871676957,0.1486940346707314,1,3.0,0.0,0.0,0.0,1.9763867000800888,1.0592399307618776,28.188981074573775,2.03451572067068,1.169039191877438,29.88181188520112,3.2939972098070114
