Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1353_1A,          34.0,                3,          2,          ,          ,          15.133,           69.354,          7.0,          34.0,         7.0,         64.0
1354_1B,          40.608,                4,          3,          ,          ,          74.108,           14.142,          203.0,          102.0,         191.0,         133.0
1351_1A,          36.056,                2,          1,          ,          ,          10.198,           54.083,          97.0,          128.0,         96.0,         94.0
1351_1B,          39.051,                5,          0,          ,          ,          21.0,           68.007,          250.0,          141.0,         229.0,         138.0
1352_1A,          26.077,                2,          0,          ,          ,          10.44,           33.136,          283.0,          79.0,         280.0,         89.0
1354_1A,          40.05,                9,          4,          ,          ,          17.088,           79.31,          177.0,          161.0,         181.0,         132.0
1352_1B,          24.021,                2,          0,          ,          ,          16.125,           30.0,          321.0,          102.0,         305.0,         64.0
1351_2A,          34.059,                3,          0,          ,          ,          21.213,           50.16,          286.0,          132.0,         305.0,         85.0
1353_2B,          22.023,                5,          0,          ,          ,          45.1,           22.672,          88.459,          197.0,         139.0,         191.0
1354_2B,          46.174,                3,          3,          ,          ,          23.345,           66.03,          202.0,          148.0,         207.0,         124.0
1353_2A,          44.011,                9,          0,          ,          ,          15.556,           74.0,          183.0,          131.0,         191.0,         122.0
1352_2A,          27.019,                2,          0,          ,          ,          11.18,           32.14,          326.0,          64.0,         303.0,         125.0
1354_2A,          41.304,                3,          1,          ,          ,          23.601,           76.105,          208.0,          141.0,         184.0,         147.0
1351_2B,          55.227,                3,          0,          ,          ,          18.358,           68.469,          400.0,          168.0,         379.0,         119.0
1352_3B,          34.059,                4,          0,          ,          ,          16.553,           51.157,          249.0,          140.0,         240.0,         107.0
1351_3B,          33.061,                4,          0,          ,          ,          16.0,           46.011,          163.0,          106.0,         136.0,         96.0
1352_3A,          55.036,                ,          ,          ,          ,          22.472,           71.253,          643.0,          45.0,         131.0,         189.0
1352_3A,          35.128,                4,          0,          ,          ,          19.799,           48.508,          7.0,          31.0,         7.0,         53.0
1353_3A,          45.398,                ,          ,          ,          ,          20.616,           79.158,          117.0,          157.0,         99.0,         178.0
1353_3A,          34.015,                5,          0,          ,          ,          15.62,           52.0,          0.0,          12.0,         6.0,         45.0
1354_3B,          41.012,                5,          0,          ,          ,          21.26,           65.0,          89.0,          69.0,         71.0,         119.0
1351_4B,          33.061,                ,          ,          ,          ,          17.0,           43.0,          195.0,          99.0,         200.0,         62.0
1351_4B,          32.14,                1,          3,          ,          ,          16.401,           46.098,          3.0,          18.0,         10.0,         52.0
1354_4B,          48.0,                3,          3,          ,          ,          16.279,           62.032,          157.0,          110.0,         140.0,         107.0
1353_4B,          57.428,                6,          0,          ,          ,          19.235,           76.322,          50.0,          33.0,         51.0,         65.0
1351_4A,          34.366,                0,          3,          ,          ,          15.652,           45.891,          97.0,          109.0,         97.0,         50.0
1353_4A,          40.311,                6,          0,          ,          ,          13.038,           55.227,          61.0,          53.0,         50.0,         32.0
1354_4A,          38.0,                2,          4,          ,          ,          17.0,           57.219,          138.0,          107.0,         136.0,         88.0
1352_4A,          37.121,                2,          0,          ,          ,          15.811,           38.053,          193.0,          105.0,         190.0,         69.0
1352_5B,          33.061,                5,          0,          ,          ,          16.125,           48.26,          200.0,          95.0,         220.0,         116.0
1354_5B,          45.044,                2,          6,          ,          ,          21.471,           68.469,          150.0,          118.0,         107.0,         119.0
1354_5A,          41.195,                2,          2,          ,          ,          18.974,           61.074,          91.0,          94.0,         96.0,         101.0
1353_5B,          50.359,                7,          0,          ,          ,          17.263,           82.389,          74.0,          62.0,         82.0,         86.0
1351_5A,          42.19,                3,          1,          ,          ,          19.105,           50.359,          152.0,          123.0,         136.0,         114.0
1353_5A,          40.05,                6,          0,          ,          ,          17.804,           69.051,          88.0,          44.0,         63.0,         59.0
1352_5A,          34.132,                2,          0,          ,          ,          18.385,           42.048,          202.0,          110.0,         181.0,         59.0
1351_5B,          45.044,                4,          0,          ,          ,          19.647,           59.414,          166.0,          126.0,         157.0,         116.0
1351_6B,          38.013,                3,          4,          ,          ,          17.0,           54.452,          328.0,          145.0,         316.0,         98.0
1354_6B,          43.417,                5,          0,          ,          ,          21.024,           62.201,          260.0,          125.0,         252.0,         119.0
1352_6A,          31.575,                1,          0,          ,          ,          16.279,           40.608,          355.0,          129.0,         342.0,         75.0
1353_6A,          43.0,                4,          0,          ,          ,          19.105,           57.035,          195.0,          87.0,         219.0,         66.0
1351_6A,          43.0,                7,          0,          ,          ,          13.454,           57.219,          318.0,          140.0,         279.0,         95.0
1354_6A,          42.012,                8,          0,          ,          ,          19.0,           59.0,          274.0,          135.0,         269.0,         87.0
1352_6B,          32.249,                2,          0,          ,          ,          17.493,           43.186,          367.0,          100.0,         355.0,         114.0
1354_7B,          50.488,                ,          ,          ,          ,          18.974,           91.088,          330.0,          117.0,         359.0,         183.0
1352_7B,          33.0,                3,          0,          ,          ,          16.643,           45.398,          400.0,          105.0,         377.0,         114.0
1353_7B,          48.01,                10,          0,          ,          ,          18.682,           72.111,          220.0,          100.0,         193.0,         69.0
1351_7B,          55.145,                4,          0,          ,          ,          20.616,           55.036,          254.0,          159.0,         233.0,         165.0
1353_7A,          39.115,                6,          0,          ,          ,          14.56,           72.443,          190.0,          86.0,         177.0,         81.0
1354_7A,          50.249,                7,          0,          ,          ,          22.023,           85.053,          328.0,          146.0,         302.0,         176.0
1352_7A,          25.08,                3,          0,          ,          ,          16.553,           43.932,          323.0,          110.0,         298.0,         74.0
1351_7A,          33.061,                6,          0,          ,          ,          14.866,           49.092,          214.0,          119.0,         200.0,         126.0
1351_8A,          39.013,                3,          5,          ,          ,          20.0,           54.148,          143.0,          117.0,         114.0,         100.0
1352_8B,          36.056,                5,          0,          ,          ,          21.932,           46.043,          248.0,          104.0,         222.0,         84.0
1353_8A,          45.277,                7,          0,          ,          ,          14.866,           78.313,          173.0,          97.0,         178.0,         90.0
1352_8A,          30.017,                6,          0,          ,          ,          14.866,           43.738,          210.0,          81.0,         205.0,         75.0
1351_8B,          38.053,                9,          0,          ,          ,          18.385,           53.085,          125.0,          138.0,         133.0,         107.0
1353_8B,          47.0,                6,          0,          ,          ,          19.105,           77.026,          198.0,          88.0,         178.0,         116.0
1351_9B,          39.205,                4,          2,          ,          ,          22.627,           69.354,          157.0,          174.0,         157.0,         121.0
1352_9B,          36.222,                5,          0,          ,          ,          21.587,           51.039,          287.0,          102.0,         274.0,         88.0
1351_9A,          47.0,                4,          3,          ,          ,          25.495,           72.443,          155.0,          159.0,         155.0,         108.0
1352_9A,          36.674,                7,          0,          ,          ,          11.18,           43.417,          236.0,          100.0,         215.0,         50.0
1353_9A,          45.011,                7,          0,          ,          ,          18.385,           73.171,          135.0,          113.0,         114.0,         97.0
1353_9B,          41.049,                4,          0,          ,          ,          20.0,           72.062,          140.0,          81.0,         128.0,         95.0
1351_10A,          38.0,                5,          0,          ,          ,          20.616,           58.034,          160.0,          84.0,         178.0,         90.0
1352_10A,          38.328,                3,          0,          ,          ,          19.0,           47.096,          291.0,          62.0,         296.0,         81.0
1352_10B,          40.0,                5,          0,          ,          ,          14.142,           46.043,          152.0,          103.0,         157.0,         97.0
1353_10B,          42.0,                6,          0,          ,          ,          15.0,           65.192,          193.0,          124.0,         193.0,         82.0
1353_10A,          45.277,                5,          0,          ,          ,          21.213,           70.029,          190.0,          128.0,         194.0,         81.0
1351_10B,          43.105,                6,          0,          ,          ,          18.028,           60.008,          202.0,          117.0,         211.0,         94.0
1351_11B,          52.038,                3,          6,          ,          ,          15.524,           65.123,          157.0,          100.0,         122.0,         90.0
1353_11B,          49.041,                4,          1,          ,          ,          18.385,           90.022,          172.0,          138.0,         152.0,         107.0
1353_11A,          41.195,                3,          5,          ,          ,          15.652,           72.028,          159.0,          126.0,         138.0,         99.0
1352_11A,          36.222,                5,          0,          ,          ,          16.155,           50.99,          167.0,          76.0,         167.0,         75.0
1351_11A,          41.976,                2,          5,          ,          ,          18.974,           54.342,          107.0,          103.0,         116.0,         60.0
1352_11B,          43.012,                4,          0,          ,          ,          19.416,           62.65,          230.0,          90.0,         214.0,         79.0
1353_12A,          38.013,                6,          0,          ,          ,          14.142,           75.133,          205.0,          79.0,         202.0,         95.0
1353_12B,          39.051,                4,          0,          ,          ,          14.318,           91.0,          163.0,          111.0,         195.0,         117.0
1352_12A,          44.045,                5,          0,          ,          ,          18.028,           55.362,          190.0,          115.0,         172.0,         95.0
1352_12B,          39.013,                4,          0,          ,          ,          12.042,           62.169,          235.0,          126.0,         224.0,         95.0
1352_13B,          38.013,                3,          2,          ,          ,          14.142,           50.249,          433.0,          178.0,         441.0,         126.0
1352_13A,          32.0,                2,          0,          ,          ,          12.166,           47.518,          347.0,          122.0,         329.0,         111.0
1353_13A,          47.265,                5,          0,          ,          ,          17.263,           81.302,          220.0,          91.0,         216.0,         79.0
1353_15A,          40.05,                7,          0,          ,          ,          14.318,           66.0,          178.0,          71.0,         174.0,         84.0
1353_15B,          40.05,                2,          0,          ,          ,          26.401,           73.553,          184.0,          99.0,         202.0,         116.0
1353_16A,          34.366,                4,          0,          ,          ,          14.422,           69.354,          288.0,          90.0,         286.0,         93.0
1353_16B,          38.833,                4,          0,          ,          ,          20.518,           69.181,          298.0,          138.0,         328.0,         95.0
