Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1418_9B,          36.497,                4,          ,          ,          ,          21.213,           64.281,          148.0,          144.0,         158.0,         135.0
1433_9A,          43.417,                7,          ,          ,          ,          22.847,           70.064,          237.0,          131.0,         251.0,         159.0
1429_9A,          43.0,                5,          ,          ,          ,          27.659,           58.0,          117.0,          163.0,         130.0,         135.0
1430_9A,          43.046,                9,          ,          ,          ,          15.652,           70.029,          115.0,          163.0,         147.0,         142.0
1430_9B,          50.16,                9,          ,          ,          ,          19.849,           78.638,          129.0,          174.0,         148.0,         199.0
1433_10A,          41.11,                7,          ,          ,          ,          23.707,           58.549,          179.0,          160.0,         181.0,         139.0
1418_10A,          41.049,                5,          ,          ,          ,          15.297,           59.008,          195.0,          150.0,         197.0,         130.0
1430_10A,          43.417,                7,          ,          ,          ,          19.209,           103.044,          254.0,          201.0,         276.0,         218.0
1431_10A,          47.0,                7,          ,          ,          ,          13.416,           80.056,          306.0,          190.0,         312.0,         176.0
1433_10B,          37.054,                4,          ,          ,          ,          20.881,           55.731,          163.0,          99.0,         170.0,         136.0
1430_10B,          40.012,                7,          ,          ,          ,          29.698,           82.055,          276.0,          200.0,         271.0,         182.0
1429_10B,          48.166,                5,          ,          ,          ,          19.313,           67.742,          145.0,          186.0,         120.0,         222.0
1431_10B,          44.045,                7,          ,          ,          ,          26.87,           58.421,          319.0,          151.0,         340.0,         185.0
1429_10A,          52.086,                8,          ,          ,          ,          21.26,           59.076,          134.0,          182.0,         126.0,         164.0
1418_10B,          30.017,                4,          ,          ,          ,          23.854,           60.008,          163.0,          132.0,         174.0,         167.0
1431_11B,          47.0,                5,          ,          ,          ,          22.561,           80.156,          283.0,          122.0,         309.0,         206.0
1433_11B,          43.186,                4,          ,          ,          ,          22.136,           68.359,          186.0,          108.0,         205.0,         160.0
1418_11A,          35.057,                4,          ,          ,          ,          23.431,           67.119,          184.0,          96.0,         186.0,         163.0
1431_11A,          42.579,                6,          ,          ,          ,          24.042,           71.028,          331.0,          221.0,         296.0,         167.0
1429_11A,          35.014,                5,          ,          ,          ,          25.942,           84.024,          276.0,          178.0,         297.0,         161.0
1429_11B,          46.174,                5,          ,          ,          ,          24.839,           76.0,          314.0,          159.0,         307.0,         181.0
1433_11A,          42.012,                5,          ,          ,          ,          15.811,           60.299,          170.0,          135.0,         165.0,         143.0
1418_11B,          32.0,                4,          ,          ,          ,          19.0,           57.219,          145.0,          149.0,         152.0,         134.0
1418_12A,          32.558,                4,          ,          ,          ,          20.224,           62.129,          302.0,          131.0,         322.0,         170.0
1433_12B,          46.098,                4,          ,          ,          ,          16.155,           71.253,          180.0,          169.0,         181.0,         197.0
1431_12A,          34.059,                5,          ,          ,          ,          22.091,           67.067,          306.0,          150.0,         309.0,         177.0
1431_12B,          45.1,                4,          ,          ,          ,          14.765,           72.062,          348.0,          120.0,         326.0,         196.0
1433_12A,          43.012,                9,          ,          ,          ,          14.036,           67.602,          174.0,          132.0,         145.0,         164.0
1418_12B,          39.115,                5,          ,          ,          ,          23.0,           52.086,          133.0,          79.0,         137.0,         117.0
1418_13A,          46.098,                3,          ,          ,          ,          19.925,           67.067,          409.0,          129.0,         385.0,         126.0
1433_13B,          37.336,                4,          ,          ,          ,          26.401,           83.361,          208.0,          117.0,         222.0,         157.0
1433_13A,          46.39,                7,          ,          ,          ,          19.235,           76.164,          164.0,          170.0,         157.0,         116.0
1431_13B,          35.128,                6,          ,          ,          ,          20.518,           82.055,          207.0,          191.0,         205.0,         173.0
1431_13A,          34.0,                7,          ,          ,          ,          17.889,           84.054,          203.0,          182.0,         222.0,         157.0
1418_13B,          34.132,                4,          ,          ,          ,          15.0,           54.818,          325.0,          134.0,         351.0,         183.0
1431_14A,          40.447,                4,          ,          ,          ,          12.0,           75.313,          405.0,          226.0,         446.0,         233.0
1431_14B,          38.118,                7,          ,          ,          ,          24.739,           80.1,          480.0,          212.0,         458.0,         245.0
1418_14A,          43.738,                5,          ,          ,          ,          22.627,           72.062,          396.0,          208.0,         347.0,         206.0
1418_14B,          32.016,                7,          ,          ,          ,          22.136,           65.276,          307.0,          223.0,         343.0,         198.0
