Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1305_1A,          84.095,                5,          ,          ,          ,          33.242,           129.869,          448.0,          160.0,         441.0,         205.0
1305_1B,          69.462,                6,          7,          ,          ,          20.125,           111.041,          404.0,          195.0,         385.0,         120.0
1305_2A,          76.655,                7,          ,          ,          ,          37.216,           114.215,          250.0,          133.0,         251.0,         88.0
1305_2B,          88.142,                10,          ,          ,          ,          29.155,           128.39,          301.0,          114.0,         276.0,         184.0
1305_3A,          81.154,                7,          ,          ,          ,          14.866,           122.037,          123.0,          119.0,         131.0,         95.0
1305_3B,          73.437,                6,          ,          ,          ,          29.698,           136.059,          170.0,          161.0,         147.0,         134.0
1305_5A,          82.024,                7,          3,          ,          ,          20.809,           135.34,          332.0,          275.0,         302.0,         156.0
1305_5B,          94.048,                6,          4,          ,          ,          26.926,           157.156,          358.0,          197.0,         326.0,         220.0
1305_6A,          75.06,                7,          1,          ,          ,          30.887,           105.929,          289.0,          161.0,         268.0,         155.0
1305_6B,          69.116,                8,          ,          ,          ,          13.0,           99.247,          222.0,          145.0,         225.0,         149.0
1305_7A,          111.544,                7,          ,          ,          ,          24.042,           156.818,          218.0,          241.0,         219.0,         216.0
1305_7B,          79.025,                6,          ,          ,          ,          17.088,           115.278,          257.0,          114.0,         251.0,         99.0
1305_9A,          95.189,                6,          4,          ,          ,          27.074,           132.639,          384.0,          168.0,         370.0,         210.0
1305_9B,          64.031,                8,          2,          ,          ,          17.464,           111.005,          347.0,          202.0,         342.0,         153.0
1305_10A,          94.191,                6,          ,          ,          ,          26.683,           136.444,          234.0,          155.0,         209.0,         159.0
1305_10B,          71.253,                7,          ,          ,          ,          29.275,           119.507,          190.0,          151.0,         171.0,         114.0
1305_12A,          83.217,                10,          ,          ,          ,          25.71,           123.406,          384.0,          173.0,         344.0,         200.0
1305_12B,          71.063,                8,          ,          ,          ,          30.364,           125.256,          349.0,          190.0,         333.0,         190.0
1305_13A,          79.404,                6,          ,          ,          ,          50.249,           158.202,          215.0,          165.0,         214.0,         168.0
1305_13B,          78.16,                7,          2,          ,          ,          23.259,           143.031,          438.0,          235.0,         432.0,         217.0
1305_14A,          99.504,                7,          ,          ,          ,          39.115,           117.154,          365.0,          183.0,         340.0,         161.0
1305_14B,          88.023,                8,          ,          ,          ,          20.248,           105.304,          355.0,          198.0,         324.0,         176.0
1307_1A,          68.029,                9,          ,          ,          ,          25.0,           143.422,          271.0,          271.0,         256.0,         291.0
1307_1B,          64.195,                8,          ,          ,          ,          29.614,           128.141,          243.0,          244.0,         256.0,         269.0
1307_2A,          73.335,                6,          ,          ,          ,          31.575,           146.492,          255.0,          163.0,         245.0,         150.0
1307_2B,          94.191,                8,          ,          ,          ,          27.659,           163.11,          285.0,          224.0,         265.0,         253.0
1307_3A,          78.638,                9,          ,          ,          ,          32.696,           196.207,          327.0,          189.0,         314.0,         226.0
1307_3B,          73.11,                5,          8,          ,          ,          29.017,           166.148,          358.0,          229.0,         358.0,         304.0
1307_4A,          80.156,                6,          ,          ,          ,          28.231,           129.004,          286.0,          241.0,         273.0,         254.0
1307_4B,          82.006,                7,          ,          ,          ,          27.0,           127.063,          230.0,          236.0,         215.0,         266.0
1307_5A,          87.367,                6,          ,          ,          ,          37.108,           124.004,          197.0,          228.0,         170.0,         209.0
1307_5B,          73.007,                6,          ,          ,          ,          24.331,           109.115,          216.0,          156.0,         203.0,         164.0
1307_6A,          84.214,                8,          ,          ,          ,          131.244,           121.264,          276.0,          276.0,         267.0,         215.0
1307_6B,          81.394,                5,          2,          ,          ,          28.46,           124.016,          303.0,          229.0,         290.0,         175.0
