Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1303_1B,          41.11,                4,          0,          ,          ,          20.125,           81.056,          194.0,          181.0,         180.0,         146.0
1302_1B,          39.459,                7,          0,          ,          ,          14.422,           79.076,          124.0,          125.0,         123.0,         97.0
1301_1A,          44.011,                7,          2,          ,          ,          16.401,           79.0,          139.0,          112.0,         123.0,         118.0
1300_1A,          33.0,                7,          14,          ,          ,          8.485,           74.0,          169.0,          159.0,         157.0,         117.0
1303_1A,          33.242,                3,          0,          ,          ,          8.062,           66.121,          173.0,          147.0,         197.0,         168.0
1302_1A,          42.012,                2,          5,          ,          ,          16.401,           71.0,          109.0,          99.0,         95.0,         83.0
1300_1B,          35.511,                9,          12,          ,          ,          10.44,           82.873,          176.0,          120.0,         157.0,         162.0
1301_1B,          37.121,                7,          2,          ,          ,          19.209,           79.101,          144.0,          117.0,         153.0,         144.0
1304_1A,          37.014,                11,          0,          ,          ,          12.728,           76.42,          395.0,          146.0,         343.0,         172.0
1304_1B,          37.054,                9,          0,          ,          ,          13.454,           75.06,          208.0,          153.0,         191.0,         145.0
1302_2A,          40.0,                9,          0,          ,          ,          13.0,           62.201,          91.0,          69.0,         84.0,         81.0
1300_2B,          37.162,                5,          0,          ,          ,          9.0,           75.425,          111.0,          77.0,         113.0,         70.0
1300_2A,          36.346,                3,          0,          ,          ,          9.22,           65.123,          73.0,          75.0,         62.0,         52.0
1304_2B,          40.0,                1,          5,          ,          ,          9.22,           41.195,          116.0,          65.0,         95.0,         62.0
1301_2A,          40.012,                4,          0,          ,          ,          14.866,           61.0,          74.0,          108.0,         63.0,         87.0
1304_2A,          34.0,                7,          0,          ,          ,          10.0,           77.233,          176.0,          144.0,         182.0,         130.0
1302_2B,          42.0,                8,          1,          ,          ,          18.358,           65.0,          87.0,          80.0,         92.0,         68.0
1303_2B,          44.102,                3,          0,          ,          ,          20.518,           73.027,          138.0,          154.0,         135.0,         124.0
1303_2A,          37.0,                3,          0,          ,          ,          18.385,           70.178,          145.0,          137.0,         139.0,         116.0
1301_2B,          37.0,                8,          0,          ,          ,          18.385,           55.082,          89.0,          81.0,         87.0,         80.0
1304_3A,          36.125,                6,          4,          ,          ,          11.662,           74.545,          204.0,          141.0,         200.0,         137.0
1303_3B,          42.012,                3,          0,          ,          ,          19.105,           66.03,          203.0,          159.0,         211.0,         113.0
1301_3B,          45.0,                2,          0,          ,          ,          19.925,           73.437,          150.0,          109.0,         153.0,         105.0
1304_3B,          35.355,                4,          6,          ,          ,          11.18,           72.007,          184.0,          184.0,         177.0,         160.0
1300_3B,          49.01,                6,          0,          ,          ,          17.029,           100.404,          259.0,          179.0,         246.0,         142.0
1301_3A,          472.343,                3,          0,          ,          ,          475.218,           496.082,          0.0,          9.0,         4.0,         68.0
1302_3B,          42.048,                2,          6,          ,          ,          18.601,           70.257,          129.0,          120.0,         122.0,         101.0
1303_3A,          46.011,                4,          0,          ,          ,          23.601,           71.176,          217.0,          152.0,         216.0,         160.0
1300_3A,          32.016,                5,          1,          ,          ,          14.422,           64.281,          145.0,          88.0,         136.0,         77.0
1303_4A,          38.118,                2,          0,          ,          ,          18.974,           71.253,          198.0,          129.0,         221.0,         121.0
1301_4B,          58.0,                8,          0,          ,          ,          17.804,           67.03,          87.0,          55.0,         81.0,         80.0
1300_4A,          31.064,                6,          0,          ,          ,          9.487,           62.008,          237.0,          92.0,         227.0,         95.0
1303_4B,          35.128,                2,          0,          ,          ,          11.662,           70.029,          197.0,          114.0,         194.0,         121.0
1304_4A,          42.048,                2,          4,          ,          ,          13.601,           80.156,          200.0,          175.0,         177.0,         139.0
1302_4B,          38.013,                5,          0,          ,          ,          11.18,           53.038,          224.0,          139.0,         214.0,         136.0
1301_4A,          40.0,                5,          0,          ,          ,          13.928,           49.041,          240.0,          129.0,         246.0,         92.0
1304_4B,          38.053,                2,          9,          ,          ,          13.928,           78.102,          200.0,          137.0,         186.0,         135.0
1302_4A,          43.046,                2,          0,          ,          ,          10.0,           54.332,          186.0,          140.0,         182.0,         121.0
1300_4B,          45.011,                0,          2,          ,          ,          12.649,           82.055,          109.0,          120.0,         85.0,         138.0
1300_5A,          39.115,                2,          6,          ,          ,          17.804,           68.264,          330.0,          63.0,         73.0,         143.0
1302_5B,          41.049,                0,          6,          ,          ,          14.318,           74.027,          128.0,          108.0,         129.0,         109.0
1300_5B,          49.01,                1,          4,          ,          ,          14.318,           80.231,          83.0,          93.0,         95.0,         96.0
1303_5B,          52.631,                0,          0,          ,          ,          20.881,           80.156,          295.0,          197.0,         302.0,         155.0
1304_5A,          44.102,                5,          3,          ,          ,          15.811,           74.243,          162.0,          120.0,         114.0,         134.0
1303_5A,          47.17,                1,          3,          ,          ,          17.889,           67.082,          116.0,          150.0,         110.0,         136.0
1302_5A,          49.366,                1,          6,          ,          ,          20.518,           77.318,          122.0,          98.0,         114.0,         86.0
1301_5B,          44.102,                1,          5,          ,          ,          20.616,           74.545,          123.0,          97.0,         126.0,         126.0
1301_5A,          44.102,                3,          6,          ,          ,          17.804,           82.006,          125.0,          124.0,         121.0,         114.0
1304_5B,          41.049,                3,          4,          ,          ,          18.682,           67.0,          166.0,          112.0,         181.0,         98.0
1300_6A,          69.065,                4,          0,          ,          ,          16.279,           90.05,          174.0,          125.0,         181.0,         131.0
1301_6A,          43.105,                2,          2,          ,          ,          21.932,           70.029,          133.0,          71.0,         120.0,         121.0
1302_6B,          52.887,                1,          7,          ,          ,          25.0,           83.217,          126.0,          78.0,         137.0,         103.0
1304_6B,          44.045,                3,          2,          ,          ,          9.055,           70.007,          151.0,          79.0,         154.0,         87.0
1300_6B,          50.09,                1,          2,          ,          ,          10.77,           77.006,          161.0,          74.0,         175.0,         108.0
1304_6A,          49.163,                1,          3,          ,          ,          11.662,           74.243,          139.0,          87.0,         138.0,         59.0
1302_6A,          56.719,                0,          7,          ,          ,          25.942,           101.178,          178.0,          117.0,         186.0,         125.0
1303_6B,          38.013,                0,          0,          ,          ,          16.125,           66.0,          146.0,          114.0,         104.0,         123.0
1301_6B,          44.0,                4,          0,          ,          ,          12.369,           59.034,          157.0,          96.0,         152.0,         95.0
1301_7A,          43.186,                6,          1,          ,          ,          21.954,           73.335,          141.0,          119.0,         130.0,         87.0
1301_7B,          40.0,                2,          3,          ,          ,          14.422,           68.884,          183.0,          104.0,         151.0,         88.0
1303_7A,          41.773,                0,          0,          ,          ,          10.44,           55.326,          163.0,          147.0,         134.0,         91.0
1300_7A,          32.249,                3,          0,          ,          ,          11.402,           65.031,          101.0,          58.0,         70.0,         57.0
1302_7A,          43.046,                2,          2,          ,          ,          12.369,           65.031,          109.0,          107.0,         98.0,         120.0
1303_7B,          41.049,                0,          3,          ,          ,          9.487,           67.0,          132.0,          132.0,         147.0,         116.0
1300_7B,          40.792,                1,          0,          ,          ,          7.0,           72.567,          58.0,          44.0,         43.0,         76.0
1302_7B,          58.0,                0,          4,          ,          ,          17.029,           89.454,          178.0,          161.0,         156.0,         131.0
1304_7A,          43.046,                0,          3,          ,          ,          10.05,           52.0,          123.0,          90.0,         138.0,         58.0
1304_7B,          43.105,                0,          4,          ,          ,          10.198,           47.096,          144.0,          92.0,         126.0,         59.0
1302_8B,          65.008,                6,          0,          ,          ,          23.324,           105.119,          292.0,          148.0,         255.0,         131.0
1301_8B,          41.012,                4,          0,          ,          ,          18.601,           65.376,          204.0,          110.0,         225.0,         101.0
1302_8A,          39.115,                5,          0,          ,          ,          25.495,           70.178,          203.0,          105.0,         195.0,         105.0
1304_8A,          37.014,                3,          0,          ,          ,          18.385,           89.09,          207.0,          170.0,         192.0,         118.0
1300_8A,          37.643,                2,          0,          ,          ,          13.342,           65.391,          65.0,          93.0,         68.0,         84.0
1303_8B,          51.157,                1,          0,          ,          ,          10.198,           69.065,          126.0,          83.0,         121.0,         116.0
1301_8A,          44.944,                3,          4,          ,          ,          24.166,           65.008,          223.0,          136.0,         215.0,         105.0
1300_8B,          52.773,                2,          0,          ,          ,          13.038,           105.019,          103.0,          123.0,         96.0,         126.0
1303_8A,          45.011,                1,          0,          ,          ,          26.249,           71.028,          152.0,          94.0,         168.0,         137.0
1304_8B,          46.098,                2,          3,          ,          ,          17.493,           81.302,          206.0,          145.0,         201.0,         131.0
1300_9A,          40.2,                1,          3,          ,          ,          10.0,           71.007,          69.0,          72.0,         68.0,         45.0
1302_9B,          41.976,                1,          4,          ,          ,          10.44,           54.009,          76.0,          80.0,         79.0,         78.0
1304_9A,          40.311,                0,          3,          ,          ,          9.22,           52.01,          140.0,          82.0,         148.0,         88.0
