Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1379_1A,          71.028,                12,          ,          ,          ,          25.08,           155.206,          244.0,          254.0,         245.0,         185.0
1379_1B,          72.028,                10,          ,          ,          ,          20.809,           153.029,          257.0,          261.0,         254.0,         319.0
1379_2A,          106.231,                9,          2,          ,          ,          17.0,           188.096,          267.0,          118.0,         281.0,         185.0
1379_2B,          112.285,                8,          ,          ,          ,          27.203,           199.565,          142.0,          165.0,         135.0,         202.0
1379_3A,          76.059,                13,          ,          ,          ,          22.627,           160.153,          262.0,          186.0,         243.0,         180.0
1379_3B,          69.354,                13,          ,          ,          ,          16.0,           149.003,          217.0,          171.0,         219.0,         172.0
1379_4A,          101.045,                13,          ,          ,          ,          18.385,           220.02,          342.0,          305.0,         327.0,         341.0
1379_4B,          101.494,                13,          ,          ,          ,          38.588,           223.439,          359.0,          267.0,         347.0,         273.0
1379_5A,          64.0,                9,          ,          ,          ,          15.62,           133.06,          224.0,          228.0,         207.0,         239.0
1379_5B,          77.318,                12,          ,          ,          ,          23.77,           154.263,          251.0,          277.0,         257.0,         364.0
1379_6A,          103.019,                13,          ,          ,          ,          18.111,           228.002,          337.0,          294.0,         326.0,         335.0
1379_6B,          89.359,                12,          ,          ,          ,          22.204,           199.271,          242.0,          234.0,         257.0,         229.0
1379_7A,          80.0,                11,          ,          ,          ,          15.264,           150.163,          218.0,          205.0,         226.0,         184.0
1379_7B,          89.051,                15,          ,          ,          ,          18.439,           168.107,          298.0,          347.0,         243.0,         221.0
1379_8A,          67.067,                10,          8,          ,          ,          22.825,           160.253,          315.0,          211.0,         282.0,         198.0
1379_8B,          78.23,                8,          9,          ,          ,          12.207,           160.2,          319.0,          122.0,         317.0,         262.0
1379_9A,          68.359,                12,          ,          ,          ,          21.401,           165.593,          214.0,          165.0,         219.0,         214.0
1379_9B,          71.176,                5,          11,          ,          ,          25.08,           179.547,          319.0,          259.0,         332.0,         206.0
1379_10A,          75.664,                14,          ,          ,          ,          18.601,           152.03,          213.0,          243.0,         184.0,         169.0
1379_10B,          86.0,                15,          ,          ,          ,          16.401,           172.491,          205.0,          137.0,         228.0,         141.0
1379_11A,          108.674,                13,          ,          ,          ,          26.173,           203.089,          288.0,          246.0,         292.0,         270.0
1379_11B,          88.278,                5,          6,          ,          ,          19.799,           171.026,          293.0,          289.0,         259.0,         189.0
1379_12A,          78.0,                2,          ,          ,          ,          23.022,           123.199,          235.0,          44.0,         263.0,         234.0
1379_12B,          84.149,                8,          1,          ,          ,          12.042,           147.031,          280.0,          256.0,         273.0,         177.0
1379_13A,          75.107,                5,          10,          ,          ,          10.817,           163.306,          271.0,          226.0,         263.0,         153.0
1379_13B,          75.007,                9,          4,          ,          ,          9.434,           143.283,          248.0,          187.0,         239.0,         210.0
1379_14A,          101.316,                14,          ,          ,          ,          19.235,           191.212,          301.0,          319.0,         297.0,         267.0
1379_14B,          73.335,                17,          ,          ,          ,          13.416,           153.052,          282.0,          212.0,         284.0,         293.0
1380_1A,          73.007,                9,          ,          ,          ,          18.868,           147.167,          524.0,          394.0,         528.0,         292.0
1380_1B,          73.246,                10,          ,          ,          ,          24.0,           151.03,          688.0,          328.0,         683.0,         373.0
1380_2A,          102.02,                7,          ,          ,          ,          28.302,           122.004,          189.0,          156.0,         194.0,         149.0
1380_2B,          82.055,                6,          ,          ,          ,          17.0,           103.078,          147.0,          122.0,         132.0,         144.0
1380_3A,          72.443,                10,          ,          ,          ,          25.962,           133.094,          692.0,          232.0,         700.0,         225.0
1380_3B,          62.032,                7,          ,          ,          ,          14.318,           118.0,          681.0,          190.0,         676.0,         228.0
1380_4A,          81.006,                6,          ,          ,          ,          21.024,           144.361,          336.0,          249.0,         332.0,         209.0
1380_4B,          91.082,                7,          ,          ,          ,          23.324,           169.012,          462.0,          216.0,         452.0,         275.0
1380_5A,          76.007,                11,          ,          ,          ,          10.44,           137.091,          627.0,          276.0,         627.0,         187.0
1380_5B,          75.0,                7,          ,          ,          ,          25.632,           140.0,          589.0,          230.0,         605.0,         229.0
1380_6A,          68.0,                8,          ,          ,          ,          27.019,           143.684,          331.0,          214.0,         348.0,         172.0
1380_6B,          74.027,                10,          ,          ,          ,          21.095,           159.314,          496.0,          244.0,         477.0,         280.0
1380_7A,          80.056,                10,          ,          ,          ,          32.016,           147.503,          537.0,          280.0,         537.0,         185.0
1380_7B,          82.298,                7,          ,          ,          ,          15.811,           147.411,          620.0,          202.0,         608.0,         299.0
1380_8A,          70.859,                8,          ,          ,          ,          20.248,           137.058,          398.0,          259.0,         432.0,         267.0
1380_8B,          69.181,                8,          ,          ,          ,          32.696,           123.004,          467.0,          305.0,         458.0,         291.0
1381_1A,          78.16,                7,          2,          ,          ,          14.142,           116.108,          311.0,          199.0,         294.0,         145.0
1381_1B,          101.045,                6,          ,          ,          ,          32.985,           141.089,          155.0,          131.0,         149.0,         169.0
1381_2A,          75.06,                7,          ,          ,          ,          26.87,           113.442,          245.0,          145.0,         234.0,         190.0
