Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1431_6A,52.01,7,6,          ,          ,16.031,80.156,292,157,282,173
1416_6B,38.013,5,9,          ,          ,16.763,82.298,118,165,108,261
1415_6A,51.01,4,6,          ,          ,18.028,92.266,151,255,150,231
1416_6A,36.014,12,          ,          ,          ,16.643,81,142,314,143,226
1416_7A,49,4,3,          ,          ,17.889,84.054,65,107,86,96
1417_7A,40.112,11,          ,          ,          ,12.207,74.061,96,129,87,92
1431_7A,49.01,5,10,          ,          ,12.207,78.026,195,165,200,194
1431_7B,45,7,9,          ,          ,20,79.006,227,222,240,193
1415_7A,47.381,6,9,          ,          ,19.105,88.204,169,246,175,187
1415_7B,39.115,7,8,          ,          ,15.62,68.469,132,166,140,198
1434_7A,44.011,7,8,          ,          ,17,84.054,272,224,266,228
1434_7B,38.118,12,8,          ,          ,19,79.025,218,194,218,188
1416_7B,59.211,5,2,          ,          ,17.205,92.655,110,103,106,139
1417_7B,47.17,10,          ,          ,          ,12.207,89.202,114,123,118,146
1417_8A,40.012,7,          ,          ,          ,15.62,79,71,117,68,82
1415_8A,41.195,5,7,          ,          ,14.866,66.121,166,113,150,126
1416_8A,47.17,13,          ,          ,          ,14.866,73.062,69,160,65,155
1431_8B,43.012,11,          ,          ,          ,18.601,79.101,158,136,154,217
1416_8B,43.012,13,          ,          ,          ,10.817,63,49,148,55,149
1434_8B,39.115,9,8,          ,          ,16.125,72.173,241,194,247,185
1431_8A,48,3,8,          ,          ,15.62,77.006,147,178,145,114
1434_8A,44.102,7,11,          ,          ,20,92,285,191,293,256
1415_8B,44.102,3,8,          ,          ,13.342,77.104,154,136,169,149
1417_8B,46.043,11,          ,          ,          ,21.932,80.006,65,92,74,129
1431_9A,42.048,7,7,          ,          ,20.518,74.243,175,173,172,233
1434_9B,40.05,4,10,          ,          ,15,74.169,129,178,133,151
1416_9A,47,11,          ,          ,          ,21.401,119.067,132,211,136,211
1416_9B,41.11,3,11,          ,          ,15.62,101.178,139,202,151,215
1417_9A,40.112,11,          ,          ,          ,15.524,86.145,99,127,122,151
1431_9B,46.011,7,10,          ,          ,15.652,77.058,181,209,190,171
1434_9A,899.62,9,          ,          ,          ,603.902,594.142,96,120,101,150
1417_9B,48,10,          ,          ,          ,21.633,88.051,112,131,107,194
1415_9A,50.09,7,8,          ,          ,17.088,85.053,202,163,202,141
1415_9B,49.092,7,11,          ,          ,16.155,81.006,190,135,187,159
1415_10A,49,6,8,          ,          ,15,89.051,159,218,156,209
1431_10A,43.186,8,9,          ,          ,16.155,70.007,308,184,323,213
1434_10A,28.16,8,11,          ,          ,8,65.376,230,173,212,237
1417_10B,43.105,9,6,          ,          ,13.038,86.093,119,148,135,197
1415_10B,45.1,5,6,          ,          ,17.692,74.545,167,150,175,194
1431_10B,52.038,10,9,          ,          ,19.209,83.217,370,274,380,221
1417_10A,41.049,11,          ,          ,          ,19.209,87.144,111,165,123,156
1416_10A,42,8,10,          ,          ,13,83.096,152,198,164,201
1434_10B,40.112,11,14,          ,          ,13.928,77.318,258,229,268,230
1416_10B,43,8,15,          ,          ,19.105,89.022,178,215,190,224
1416_11B,46.043,10,13,          ,          ,12.083,111.221,254,236,267,154
1417_11B,49.041,9,5,          ,          ,16.155,99.182,332,219,311,157
1431_11A,205.937,6,5,          ,          ,221.081,255.002,338,193,342,234
1431_11B,47.096,4,6,2,          ,16.553,88.204,358,215,354,205
1417_11A,43,7,4,          ,          ,13.454,93.086,313,142,301,193
1415_11B,44.045,10,4,          ,          ,13.601,91.198,213,179,207,171
1415_11A,51.01,7,8,          ,          ,11.18,78.058,217,187,221,197
1416_11A,47.011,7,12,          ,          ,25.554,107.019,282,159,258,179
1431_12A,42.012,7,8,          ,          ,16.553,73.246,309,149,332,219
1431_12B,51.01,2,9,11,          ,20,95.084,369,234,385,206
1416_12A,45.177,7,6,          ,          ,21.471,86.023,255,220,250,96
1417_12B,43.105,8,14,          ,          ,20.809,92.136,295,169,293,226
1417_12A,28.018,5,7,          ,          ,11,64,184,150,183,151
1415_12B,49.092,6,6,          ,          ,13.454,77.104,198,149,209,182
1415_12A,45.398,7,9,          ,          ,17.889,71.063,182,141,190,195
1416_12B,44.011,8,          ,          ,          ,12.369,93.536,244,101,248,182
1415_13A,48.374,9,6,          ,          ,16.401,70.064,243,213,245,268
1417_13B,51,9,10,          ,          ,17.205,89.09,258,246,271,254
1417_13A,45.177,10,9,          ,          ,19.105,96.005,272,251,263,256
1415_13B,45.1,8,9,          ,          ,22.825,69.007,233,242,256,206
1431_13A,47.381,12,11,          ,          ,21.633,96.047,259,258,247,213
1431_13B,54.037,6,10,          ,          ,21.024,105,286,252,298,256
1415_14A,46.271,7,8,          ,          ,23.022,82.377,187,268,180,170
1431_14B,43,8,9,          ,          ,20.518,90,290,272,299,256
1431_14A,35.057,4,13,          ,          ,18.868,84.054,237,187,236,247
1415_14B,45.1,9,10,          ,          ,22.023,78.102,161,151,184,278
