Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1439_1A,          24.0,                7,          8,          ,          ,          11.18,           64.498,          117.0,          117.0,         111.0,         126.0
1439_2A,          26.306,                2,          7,          ,          ,          12.042,           60.44,          89.0,          147.0,         69.0,         65.0
1439_3A,          32.016,                8,          3,          ,          ,          6.403,           53.46,          62.0,          119.0,         57.0,         97.0
1439_4A,          31.0,                7,          ,          ,          ,          9.055,           48.26,          35.0,          52.0,         21.0,         30.0
