Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1404_2A,          39.115,                8,          ,          ,          ,          14.318,           69.584,          208.0,          74.0,         211.0,         48.0
1396_2B,          35.171,                9,          ,          ,          ,          16.125,           50.09,          260.0,          125.0,         252.0,         214.0
1398_2A,          40.311,                7,          ,          ,          ,          13.416,           67.119,          89.0,          120.0,         99.0,         134.0
1398_2B,          43.29,                6,          ,          ,          ,          13.454,           77.318,          240.0,          143.0,         212.0,         124.0
1403_2A,          39.0,                9,          ,          ,          ,          14.318,           54.083,          178.0,          168.0,         175.0,         215.0
1404_2B,          51.039,                8,          ,          ,          ,          14.142,           87.092,          58.0,          103.0,         58.0,         186.0
1400_2A,          31.401,                11,          ,          ,          ,          7.81,           62.65,          203.0,          175.0,         226.0,         78.0
1397_2A,          29.069,                6,          ,          ,          ,          15.811,           65.276,          265.0,          81.0,         233.0,         132.0
1402_2B,          61.294,                6,          ,          ,          ,          8.246,           34.132,          56.0,          60.0,         43.0,         94.0
1403_2B,          41.0,                5,          ,          ,          ,          11.402,           46.0,          190.0,          129.0,         189.0,         84.0
1395_2B,          37.855,                6,          ,          ,          ,          14.422,           50.04,          203.0,          85.0,         224.0,         75.0
1401_2B,          42.579,                6,          ,          ,          ,          20.125,           67.119,          174.0,          142.0,         190.0,         136.0
1395_2A,          43.105,                8,          ,          ,          ,          19.925,           62.073,          213.0,          111.0,         255.0,         132.0
1400_2B,          46.271,                9,          ,          ,          ,          23.77,           76.531,          274.0,          120.0,         226.0,         134.0
1401_2A,          35.128,                6,          ,          ,          ,          16.125,           52.154,          190.0,          91.0,         142.0,         114.0
1402_2A,          60.133,                5,          ,          ,          ,          15.297,           40.112,          74.0,          92.0,         60.0,         87.0
1401_3A,          28.16,                6,          ,          ,          ,          19.209,           33.0,          184.0,          139.0,         189.0,         104.0
1398_3B,          31.145,                4,          ,          ,          ,          6.083,           62.129,          132.0,          95.0,         75.0,         147.0
1397_3A,          37.108,                8,          ,          ,          ,          12.806,           57.315,          73.0,          120.0,         80.0,         112.0
1401_3B,          35.128,                6,          ,          ,          ,          18.385,           41.0,          218.0,          153.0,         212.0,         133.0
1395_3A,          44.102,                5,          ,          ,          ,          15.264,           71.0,          328.0,          111.0,         316.0,         164.0
1399_3B,          43.105,                5,          ,          ,          ,          26.077,           50.0,          198.0,          151.0,         215.0,         153.0
1402_3A,          508.476,                9,          ,          ,          ,          394.438,           413.35,          3.0,          14.0,         6.0,         46.0
1404_3B,          47.043,                8,          ,          ,          ,          18.028,           72.173,          159.0,          80.0,         129.0,         121.0
1396_3A,          38.21,                6,          ,          ,          ,          9.22,           74.947,          121.0,          114.0,         81.0,         111.0
1402_3B,          44.283,                6,          ,          ,          ,          21.024,           67.476,          409.0,          147.0,         408.0,         68.0
1403_3B,          37.121,                5,          ,          ,          ,          9.22,           54.083,          296.0,          218.0,         249.0,         153.0
1399_3A,          38.118,                5,          ,          ,          ,          21.26,           63.071,          227.0,          118.0,         213.0,         144.0
1403_3A,          36.125,                5,          ,          ,          ,          22.472,           36.056,          244.0,          171.0,         259.0,         128.0
1396_3B,          45.398,                4,          ,          ,          ,          8.246,           53.0,          145.0,          103.0,         104.0,         118.0
1395_3B,          34.928,                5,          ,          ,          ,          13.342,           53.0,          278.0,          121.0,         266.0,         116.0
1400_3A,          43.012,                9,          ,          ,          ,          8.0,           62.169,          275.0,          98.0,         264.0,         173.0
1400_3B,          51.088,                7,          ,          ,          ,          12.369,           81.006,          357.0,          121.0,         311.0,         141.0
1404_3A,          41.11,                9,          ,          ,          ,          18.974,           91.198,          246.0,          112.0,         215.0,         120.0
1398_3A,          44.721,                11,          ,          ,          ,          19.925,           68.0,          103.0,          114.0,         92.0,         75.0
1395_4A,          36.878,                4,          ,          ,          ,          19.416,           65.031,          122.0,          91.0,         149.0,         146.0
1403_4B,          43.738,                6,          ,          ,          ,          13.928,           37.121,          114.0,          90.0,         151.0,         130.0
1400_4A,          55.731,                9,          ,          ,          ,          8.246,           59.841,          230.0,          108.0,         228.0,         98.0
1402_4A,          40.447,                4,          ,          ,          ,          15.297,           59.666,          213.0,          90.0,         142.0,         99.0
1399_4A,          53.339,                5,          ,          ,          ,          15.133,           72.993,          258.0,          139.0,         151.0,         207.0
1401_4A,          34.132,                5,          ,          ,          ,          16.031,           46.69,          270.0,          128.0,         243.0,         129.0
1398_4B,          49.729,                4,          ,          ,          ,          21.932,           85.475,          221.0,          81.0,         225.0,         83.0
1400_4B,          37.216,                10,          ,          ,          ,          8.0,           77.233,          298.0,          105.0,         262.0,         166.0
1397_4A,          54.148,                3,          ,          ,          ,          7.071,           55.444,          131.0,          126.0,         139.0,         119.0
1402_4B,          38.053,                4,          ,          ,          ,          26.077,           69.642,          242.0,          169.0,         168.0,         127.0
1395_4B,          42.426,                9,          ,          ,          ,          13.0,           98.326,          167.0,          147.0,         77.0,         135.0
1404_4B,          46.325,                8,          ,          ,          ,          14.318,           69.354,          191.0,          82.0,         143.0,         71.0
1403_4A,          36.056,                7,          ,          ,          ,          16.971,           41.11,          172.0,          141.0,         160.0,         162.0
1401_4B,          44.643,                9,          ,          ,          ,          13.342,           68.154,          271.0,          139.0,         259.0,         107.0
1404_4A,          34.0,                11,          ,          ,          ,          12.369,           68.118,          218.0,          109.0,         175.0,         97.0
1399_4B,          55.0,                4,          ,          ,          ,          19.925,           80.505,          182.0,          155.0,         178.0,         213.0
1398_4A,          37.0,                3,          ,          ,          ,          15.0,           43.0,          187.0,          90.0,         197.0,         10.0
1397_4B,          38.079,                4,          ,          ,          ,          14.318,           34.015,          16.0,          64.0,         111.0,         86.0
1397_5A,          38.471,                5,          ,          ,          ,          24.187,           55.326,          164.0,          127.0,         167.0,         110.0
1395_5B,          45.177,                4,          ,          ,          ,          22.804,           67.912,          277.0,          163.0,         237.0,         97.0
1399_5A,          72.173,                3,          ,          ,          ,          29.428,           83.217,          274.0,          179.0,         203.0,         203.0
1402_5A,          43.046,                4,          ,          ,          ,          20.591,           71.84,          234.0,          146.0,         167.0,         216.0
1397_5B,          43.738,                4,          ,          ,          ,          8.0,           53.0,          226.0,          158.0,         128.0,         177.0
1401_5B,          39.115,                7,          ,          ,          ,          24.083,           47.854,          211.0,          87.0,         273.0,         86.0
1403_5A,          648.077,                9,          ,          ,          ,          586.941,           619.879,          256.0,          197.0,         274.0,         137.0
1398_5B,          51.039,                7,          ,          ,          ,          12.369,           37.054,          111.0,          134.0,         63.0,         175.0
1400_5B,          43.29,                9,          ,          ,          ,          17.088,           77.006,          237.0,          163.0,         194.0,         242.0
1402_5B,          37.336,                4,          ,          ,          ,          3.162,           66.03,          175.0,          110.0,         132.0,         112.0
1401_5A,          36.674,                7,          ,          ,          ,          24.042,           64.777,          256.0,          134.0,         240.0,         101.0
1403_5B,          44.045,                7,          ,          ,          ,          13.928,           52.773,          248.0,          144.0,         232.0,         96.0
1395_5A,          43.0,                6,          ,          ,          ,          19.698,           66.03,          323.0,          168.0,         286.0,         137.0
1404_5B,          49.041,                7,          ,          ,          ,          22.361,           90.2,          84.0,          110.0,         68.0,         165.0
1404_5A,          40.112,                5,          ,          ,          ,          14.318,           68.007,          74.0,          101.0,         82.0,         150.0
1400_5A,          49.0,                7,          ,          ,          ,          10.05,           72.691,          179.0,          103.0,         191.0,         136.0
1398_5A,          44.0,                7,          ,          ,          ,          9.22,           71.253,          113.0,          120.0,         86.0,         154.0
1399_5B,          48.847,                6,          ,          ,          ,          17.889,           62.65,          164.0,          152.0,         228.0,         415.0
1398_6A,          33.015,                5,          ,          ,          ,          21.587,           41.593,          69.0,          108.0,         65.0,         126.0
1404_6B,          42.19,                2,          ,          ,          ,          15.811,           75.027,          107.0,          115.0,         76.0,         134.0
1397_6B,          41.437,                2,          ,          ,          ,          14.0,           65.49,          216.0,          136.0,         214.0,         142.0
1401_6A,          36.125,                4,          ,          ,          ,          13.342,           65.008,          216.0,          182.0,         180.0,         200.0
1402_6A,          34.234,                4,          ,          ,          ,          16.155,           55.543,          210.0,          124.0,         184.0,         71.0
1397_6A,          41.0,                4,          ,          ,          ,          10.44,           63.071,          173.0,          134.0,         154.0,         129.0
1403_6B,          31.016,                5,          ,          ,          ,          10.296,           41.195,          182.0,          163.0,         201.0,         101.0
1403_6A,          37.121,                8,          ,          ,          ,          20.616,           43.186,          209.0,          127.0,         192.0,         99.0
1401_6B,          47.381,                6,          ,          ,          ,          6.708,           61.522,          199.0,          176.0,         237.0,         265.0
1404_6A,          43.29,                7,          ,          ,          ,          14.0,           59.008,          86.0,          91.0,         97.0,         152.0
1402_6B,          47.17,                3,          ,          ,          ,          18.439,           48.01,          182.0,          87.0,         101.0,         132.0
1395_6A,          34.0,                6,          ,          ,          ,          12.369,           74.027,          284.0,          138.0,         241.0,         125.0
1398_6B,          48.166,                3,          ,          ,          ,          17.029,           64.382,          129.0,          110.0,         101.0,         113.0
1400_6A,          43.012,                9,          ,          ,          ,          10.44,           87.0,          271.0,          152.0,         228.0,         168.0
1400_6B,          51.352,                9,          ,          ,          ,          12.53,           76.792,          317.0,          137.0,         305.0,         102.0
1397_7A,          49.01,                5,          ,          ,          ,          12.0,           82.055,          149.0,          130.0,         151.0,         123.0
1398_7B,          37.121,                4,          ,          ,          ,          17.493,           62.65,          142.0,          125.0,         119.0,         134.0
1401_7A,          35.44,                6,          ,          ,          ,          12.649,           61.074,          239.0,          140.0,         209.0,         184.0
1402_7B,          45.277,                7,          ,          ,          ,          15.0,           55.082,          297.0,          135.0,         235.0,         153.0
1402_7A,          51.039,                9,          ,          ,          ,          19.416,           57.219,          390.0,          157.0,         299.0,         166.0
1401_7B,          38.0,                7,          ,          ,          ,          18.358,           69.007,          264.0,          148.0,         236.0,         145.0
1403_7A,          35.511,                7,          ,          ,          ,          11.402,           42.297,          168.0,          184.0,         179.0,         151.0
1398_7A,          45.607,                7,          ,          ,          ,          13.342,           74.0,          102.0,          93.0,         12.042,         52.086
1403_7B,          32.016,                6,          ,          ,          ,          19.209,           44.147,          133.0,          110.0,         155.0,         20.0
1397_8B,          54.129,                5,          ,          ,          ,          7.28,           59.304,          153.0,          102.0,         142.0,         213.0
1402_8B,          48.836,                4,          ,          ,          ,          16.031,           56.143,          403.0,          154.0,         396.0,         148.0
1398_8A,          33.136,                4,          ,          ,          ,          16.155,           52.953,          108.0,          99.0,         143.0,         136.0
1398_8B,          62.29,                4,          ,          ,          ,          26.926,           81.302,          151.0,          141.0,         167.0,         166.0
1403_8A,          35.171,                5,          ,          ,          ,          23.345,           50.448,          12.0,          4.0,         14.0,         72.0
1401_8B,          32.573,                7,          ,          ,          ,          21.587,           50.249,          284.0,          148.0,         151.0,         80.0
1403_8B,          31.145,                4,          ,          ,          ,          15.0,           46.69,          8.0,          56.0,         9.0,         75.0
1397_8A,          67.268,                4,          ,          ,          ,          9.22,           60.208,          173.0,          110.0,         152.0,         110.0
1401_8A,          40.447,                4,          ,          ,          ,          17.0,           52.038,          246.0,          196.0,         257.0,         139.0
1398_9A,          50.0,                5,          ,          ,          ,          12.806,           53.085,          86.0,          108.0,         78.0,         122.0
1397_9B,          39.051,                4,          ,          ,          ,          11.402,           53.151,          117.0,          109.0,         98.0,         67.0
1397_9A,          52.01,                5,          ,          ,          ,          14.142,           52.773,          147.0,          110.0,         139.0,         77.0
1398_9B,          38.053,                4,          ,          ,          ,          15.0,           61.294,          132.0,          110.0,         68.0,         120.0
1403_9A,          33.242,                5,          ,          ,          ,          15.524,           37.216,          164.0,          115.0,         136.0,         125.0
1401_9B,          48.166,                5,          ,          ,          ,          13.601,           61.814,          207.0,          129.0,         166.0,         138.0
1401_9A,          37.0,                6,          ,          ,          ,          13.0,           39.0,          172.0,          78.0,         138.0,         165.0
1403_9B,          25.0,                4,          ,          ,          ,          20.248,           34.015,          96.0,          75.0,         111.0,         111.0
1398_10A,          43.417,                5,          ,          ,          ,          26.306,           59.682,          102.0,          114.0,         80.0,         87.0
1401_10A,          35.0,                6,          ,          ,          ,          13.038,           52.0,          315.0,          188.0,         295.0,         143.0
1397_10A,          55.009,                6,          ,          ,          ,          9.0,           52.038,          151.0,          128.0,         136.0,         23.0
1398_10B,          49.0,                5,          ,          ,          ,          18.028,           82.492,          289.0,          175.0,         285.0,         117.0
1401_10B,          33.242,                4,          ,          ,          ,          10.05,           38.0,          215.0,          179.0,         193.0,         78.0
1403_10B,          36.0,                4,          ,          ,          ,          10.817,           46.39,          199.0,          172.0,         153.0,         111.0
1403_10A,          28.284,                5,          ,          ,          ,          7.28,           34.713,          173.0,          118.0,         147.0,         93.0
1397_10B,          50.488,                5,          ,          ,          ,          24.187,           57.271,          107.0,          110.0,         99.0,         15.0
1398_11A,          40.112,                7,          ,          ,          ,          9.055,           75.954,          137.0,          160.0,         98.0,         160.0
1397_11A,          39.319,                5,          ,          ,          ,          22.804,           56.0,          61.0,          87.0,         43.0,         83.0
1401_11A,          38.079,                4,          ,          ,          ,          14.422,           28.231,          72.0,          95.0,         56.0,         119.0
1403_11A,          37.108,                3,          ,          ,          ,          18.248,           28.071,          303.0,          148.0,         264.0,         118.0
1398_11B,          39.0,                6,          ,          ,          ,          16.279,           57.428,          169.0,          120.0,         110.0,         191.0
1397_11B,          35.014,                4,          ,          ,          ,          16.0,           54.083,          117.0,          120.0,         92.0,         155.0
1401_11B,          43.046,                5,          ,          ,          ,          14.213,           51.088,          199.0,          142.0,         197.0,         185.0
1401_12A,          56.294,                8,          ,          ,          ,          11.18,           79.228,          249.0,          159.0,         175.0,         139.0
1403_12B,          40.05,                8,          ,          ,          ,          20.396,           63.0,          149.0,          147.0,         174.0,         127.0
1397_12A,          45.1,                5,          ,          ,          ,          15.033,           57.706,          135.0,          147.0,         113.0,         125.0
1397_12B,          50.01,                6,          ,          ,          ,          11.0,           63.198,          162.0,          89.0,         113.0,         75.0
1403_12A,          40.025,                7,          ,          ,          ,          23.022,           49.163,          163.0,          77.0,         117.0,         74.0
1401_12B,          43.105,                5,          ,          ,          ,          29.017,           39.623,          123.0,          174.0,         109.0,         156.0
1397_13A,          63.285,                7,          ,          ,          ,          20.1,           40.112,          101.0,          74.0,         142.0,         95.0
1401_13B,          40.112,                6,          ,          ,          ,          11.18,           49.01,          249.0,          114.0,         175.0,         151.0
1397_13B,          50.04,                4,          ,          ,          ,          16.0,           63.071,          224.0,          148.0,         22.804,         63.325
1397_14A,          58.138,                8,          ,          ,          ,          13.601,           80.604,          256.0,          152.0,         202.0,         358.0
1397_14B,          46.325,                5,          ,          ,          ,          16.492,           55.082,          241.0,          145.0,         185.0,         188.0
