Plant ID,  Pixels/Label Height,  W1 roots,  W2 roots,  W3 roots,  W4 roots,    Left root Width,  Stalk Width,  Root Height Left,  Root Len Left,  Root ht Right,    Root Len Right
1335_3A,43.417,7,          ,          ,          ,12.806,79,50,97,44,44
1335_3B,38,8,          ,          ,          ,10,77.104,46,58,66,64
1335_4B,39.294,5,          ,          ,          ,8,76,64,139,62,86
1336_4B,35.903,4,2,          ,          ,8.944,54.332,22,26,6,8
1333_4B,43,4,8,          ,          ,15.232,81,74,54,105,58
1334_4B,377.359,7,          ,          ,          ,461.741,434.885,86,108,84,54
1336_4A,302.007,5,          ,          ,          ,287.007,304.421,30,27,22,28
1334_4A,42.19,5,          ,          ,          ,12.806,54.332,89,122,80,135
1335_4A,40.792,8,          ,          ,          ,16.125,75,44,42,54,62
1335_5B,36.056,9,          ,          ,          ,14.56,74.673,64,52,60,60
1334_5B,30.067,6,          ,          ,          ,21.541,56.321,69,135,74,95
1334_5A,36,7,          ,          ,          ,18.439,64,84,113,72,79
1333_5B,35.057,7,          ,          ,          ,10,62.032,96,44,64,81
1333_5A,472.226,5,6,4,          ,237.36,244.559,80,53,54,38
1335_5A,38.053,6,          ,          ,          ,11.662,73.246,77,88,63,56
1336_5B,39.115,4,3,          ,          ,6,71.028,34,39,16,18
1334_6A,491.586,2,          ,          ,          ,509.274,523.646,54,74,32,30
1336_6A,40.05,9,          ,          ,          ,10.198,65.031,66,34,48,26
1335_6A,32,13,          ,          ,          ,12.649,69.029,58,78,60,36
1335_6B,36,5,          ,          ,          ,16.125,63.285,40,48,60,70
1333_6A,37,5,6,          ,          ,20.396,90.089,78,40,157,101
1336_6B,41.231,5,          ,          ,          ,10,69.376,60,42,46,38
1333_6B,34,5,9,          ,          ,14,80.225,56,39,36,34
1334_6B,36.056,3,          ,          ,          ,11.314,79.228,89,169,95,98
1333_7A,38.053,8,8,          ,          ,11.662,95.084,94,51,80,56
1336_7B,45,10,          ,          ,          ,11.314,66.03,57,38,65,48
1334_7B,36.222,5,          ,          ,          ,13.416,71.113,74,72,56,42
1333_7B,34.059,9,5,          ,          ,20.1,90.089,88,60,92,52
1335_7A,45,7,          ,          ,          ,25.612,73.246,87,44,63,62
1335_7B,40.05,8,          ,          ,          ,14.422,77,86,64,85,58
1334_7A,46.043,5,          ,          ,          ,16.492,67.268,80,70,62,68
1336_7A,37,7,          ,          ,          ,10.77,69.462,26,40,36,42
1335_8B,28.071,5,          ,          ,          ,16.125,59.034,57,60,33,45
1334_8B,36,7,          ,          ,          ,14.56,76.655,109,101,113,89
1335_8A,36,5,7,          ,          ,10.198,54,56,38,46,41
1336_8B,40.05,9,          ,          ,          ,12.166,79,78,54,74,72
1334_8A,31.064,4,          ,          ,          ,17.692,63.891,56,75,58,74
1336_8A,43.417,10,          ,          ,          ,16,75.425,48,42,63,32
1335_9B,36.056,2,6,          ,          ,12.166,63,65,57,45,32
1334_9B,36,4,          ,          ,          ,26,68.264,69,68,57,69
1334_9A,38,7,          ,          ,          ,12.806,70.257,64,85,100,74
1336_9A,50.359,10,          ,          ,          ,10.77,103.697,68,60,71,78
1335_9A,52.612,5,          ,          ,          ,10.198,74.243,77,41,65,84
1336_9B,38,11,          ,          ,          ,8.944,81.025,72,88,78,56
1335_10B,60,7,          ,          ,          ,60,40.2,23.022,64.281,47,39
1336_10B,34.234,9,          ,          ,          ,12.649,81.099,54,44,54,40
1336_10A,38,8,          ,          ,          ,11.662,83.217,56,52,48,56
1334_10B,30,7,2,          ,          ,16,64.281,72,40,72,42
1336_11A,41.049,10,          ,          ,          ,16.125,87.207,60,44,42,43
1334_11B,32,4,          ,          ,          ,17.205,56.321,64,60,66,73
1336_11B,40,12,          ,          ,          ,16.125,83.024,75,31,56,32
1334_11A,30,3,7,          ,          ,17.889,52.038,45,32,38,30
1336_12A,46.174,8,          ,          ,          ,14.422,99,54,106,52,64
1336_12B,40.2,10,          ,          ,          ,22.361,85.376,52,38,64,34
1336_13B,41.049,4,          ,          ,          ,12.166,78.262,56,46,16.492,75.664
1335_14A,53,8,          ,          ,          ,48.374,22.804,89.022,72,57,86
1335_14B,48,8,          ,          ,          ,15.232,97.185,105,45,91,52
1335_15A,43,6,          ,          ,          ,16.971,72.25,85,73,91,80
1335_15B,51.039,8,          ,          ,          ,20.125,75.107,95,38,91,56
